h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,number_plugs,charger_rating,highway,voltage,has_charging_station,distance_to_center
88be08c11dfffff,-34.052509765449436,150.99090362796983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.231444952384,0.0,2.0,0.0,nothing,1.0,330000.0,1,29.441404251334752
88be08c121fffff,-34.023467236968706,151.01740721971944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3525.1852118396805,0.0,3.0,0.0,nothing,11.0,132000.0,1,25.44018505813789
88be08c123fffff,-34.02234038926605,151.0065176089618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,7.0,0.0,0,26.09380509284863
88be08c125fffff,-34.01620558970886,151.02403039880184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,19338.48442801748,0.0,2.0,0.0,nothing,51.0,132000.0,1,24.442155404416408
88be08c127fffff,-34.0150793750683,151.01314154536593,1.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,48103.819301483316,21842.666666666668,2.0,2.0,22 kW,52.0,0.0,1,25.10126986414703
88be08c129fffff,-34.03185501617133,151.02167377019018,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,2.0,0.0,0,25.814225422770903
88be08c12bfffff,-34.03072847868915,151.01078295318572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,22.0,132000.0,1,26.439228694761887
88be08c12dfffff,-34.02459314132894,151.0282972790447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,6.0,132000.0,1,24.810749617987913
88be08c131fffff,-34.02847257328072,150.98900266727867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014.426522580077,0.0,0.0,0.0,nothing,1.0,0.0,0,27.75808956361458
88be08c135fffff,-34.02121259838584,150.9956284475307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nothing,0.0,330000.0,1,26.769836545028777
88be08c139fffff,-34.03686119976553,150.9932664742766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5579.524607303152,0.0,1.0,0.0,nothing,4.0,330000.0,1,28.08290503494552
88be08c13dfffff,-34.0296009976706,150.99989258529553,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18810.205531399573,0.0,2.0,0.0,nothing,4.0,330000.0,1,27.087733001149626
88be08c141fffff,-34.06428000235852,151.02785309425664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,3.0,0.0,0,28.143161181151587
88be08c143fffff,-34.06315376377613,151.0169578990781,0.0,2.0,1.0,8.0,2.0,0.0,3.0,1.0,1.0,12.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,31175.26569131772,0.0,0.0,0.0,nothing,53.0,0.0,0,28.681865686413204
88be08c145fffff,-34.0570178525752,151.03447868053223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,8.0,0.0,0,27.131902622989855
88be08c147fffff,-34.05589224754813,151.02358424391713,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,248.87891593379968,0.0,0.0,0.0,nothing,15.0,0.0,0,27.671704330625577
88be08c14dfffff,-34.065405295969235,151.03874873769857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,27.631136497046178
88be08c151fffff,-34.06928705525127,150.9994349617845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8819.40074906367,3.0,0.0,nothing,1.0,132000.0,1,30.25418838244721
88be08c153fffff,-34.06815829302307,150.98853990813424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,30.8393317157586
88be08c155fffff,-34.06202658038682,151.00606315292328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,12701.787356741348,0.0,0.0,0.0,nothing,24.0,132000.0,0,29.245774146619613
88be08c157fffff,-34.06089845235562,150.99516885655214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,29.833455830051467
88be08c159fffff,-34.07767557363463,151.00370194388984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,nothing,2.0,132000.0,1,30.702423703123287
88be08c15bfffff,-34.076547121985115,150.99280568227138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nothing,0.0,330000.0,1,31.26279132463353
88be08c15dfffff,-34.070414872643795,151.01033046576597,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,21921.11936412444,0.0,0.0,0.0,nothing,30.0,132000.0,0,29.692108368071793
88be08c161fffff,-34.04136799507729,151.03683366853943,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,25.651667073002056
88be08c163fffff,-34.040242712174454,151.02594119700078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,7.0,0.0,0,26.221888917144604
88be08c165fffff,-34.03410525986759,151.0434567485048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2183.877037560892,0.0,0.0,0.0,nothing,2.0,0.0,0,24.641816135944147
88be08c167fffff,-34.03298060995233,151.0325650355497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,7.0,0.0,0,25.21447268534496
88be08c169fffff,-34.04975529620205,151.0411031782365,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,8.0,0.0,0,26.12065318668047
88be08c16bfffff,-34.048630324476335,151.0302095003739,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1275.5015974949736,0.0,0.0,0.0,nothing,7.0,0.0,0,26.66163427911574
88be08c16dfffff,-34.04249233375569,151.04772658746063,0.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,25837.96542044024,0.0,0.0,0.0,nothing,16.0,0.0,0,25.109414741961615
88be08c1a5fffff,-34.008302290348496,150.94781787567698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.5410357102987,0.0,0.0,0.0,nothing,0.0,0.0,0,29.481022174725457
88be08c1b3fffff,-34.01941123667509,150.90189960960728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,nothing,0.0,330000.0,1,33.742654771139094
88be08c1b7fffff,-34.01215633681327,150.90853142284945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,nothing,0.0,330000.0,1,32.80930955998036
88be08c203fffff,-34.15478979642078,150.98097669270842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,nothing,0.0,330000.0,1,38.80489738148786
88be08c207fffff,-34.14753065736341,150.98761307678362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5070.665734784265,12534.18315018315,5.0,0.0,nothing,0.0,330000.0,1,37.794996654838386
88be08c20bfffff,-34.163179229875226,150.98524607453487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14675.78021978022,1.0,0.0,nothing,0.0,132000.0,1,39.363127366550565
88be08c215fffff,-34.15365877776659,150.97007104733288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,132000.0,0,39.27611721723083
88be08c217fffff,-34.1525268114848,150.95916585528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,132000.0,0,39.76758018539384
88be08c219fffff,-34.16930683639031,150.9677006535012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.856498450794,0.0,0.0,0.0,nothing,0.0,0.0,0,40.82490275862252
88be08c21dfffff,-34.162048522935216,150.97433921831112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,330000.0,1,39.814867989948816
88be08c221fffff,-34.13301114368565,151.00088257433035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513.716849281967,0.0,0.0,0.0,nothing,0.0,0.0,0,35.7754309328113
88be08c223fffff,-34.1318820323286,150.98997920331274,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10712.131703531075,19335.32044198895,7.0,0.0,nothing,4.0,330000.0,1,36.243473888342
88be08c229fffff,-34.14139990574212,151.00515295141682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,36.33822169127551
88be08c22bfffff,-34.14027110627955,150.99424837062736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513.716849281967,0.0,2.0,0.0,nothing,4.0,132000.0,1,36.78517215394417
88be08c22dfffff,-34.134139307829926,151.01178639626093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,35.3302628786142
88be08c235fffff,-34.130751973924376,150.97907628396987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,36.73351609922202
88be08c23dfffff,-34.139141359410466,150.98334424129993,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547.6217020116173,0.0,3.0,0.0,nothing,0.0,330000.0,1,37.25433313723855
88be08c243fffff,-34.172698021003704,151.00042485439351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,39.527779955398984
88be08c245fffff,-34.166565661113026,151.0179693542445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,38.13758816520226
88be08c249fffff,-34.18221514850765,151.01560738616965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,39.7691159862434
88be08c24bfffff,-34.181086963804226,151.00469720472893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,40.13965033027947
88be08c24dfffff,-34.174954067630374,151.0222432464553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,38.77151551183757
88be08c253fffff,-34.17769671612961,150.97196937041437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,nothing,0.0,330000.0,1,41.38045822997038
88be08c257fffff,-34.170438179663485,150.97860826782167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,nothing,0.0,330000.0,1,40.371727716274876
88be08c259fffff,-34.18721722579095,150.98714900333505,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3055.2562202498084,0.0,0.0,0.0,nothing,4.0,0.0,0,41.53683950589534
88be08c25bfffff,-34.18608650672396,150.9762389661611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530.509058586524,0.0,0.0,0.0,nothing,0.0,0.0,0,41.95300190173745
88be08c25dfffff,-34.17995783006291,150.99378747444746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5105.640186024799,0.0,0.0,0.0,nothing,0.0,0.0,0,40.532141906665736
88be08c261fffff,-34.15091611900428,151.0203304481431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,36.5169908764783
88be08c263fffff,-34.14978857966685,151.00942420694898,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,36.920098191403916
88be08c265fffff,-34.14365466178577,151.0269634643337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,35.51427030435497
88be08c26dfffff,-34.15204271024513,151.0312371390617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.014805290064,0.0,0.0,0.0,nothing,0.0,0.0,0,36.13781593154844
88be08c2a5fffff,-34.11783155928975,150.93120690064552,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.9665589153547,0.0,0.0,0.0,nothing,0.0,0.0,0,38.47783865035922
88be08c2e5fffff,-34.13574643602297,150.9506345697066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,132000.0,0,38.78681756043358
88be08c2edfffff,-34.14413666732247,150.9548997735242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,132000.0,0,39.26726016652659
88be08c301fffff,-34.10509281394996,151.03830927414757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,31.300602884336328
88be08c303fffff,-34.1039671885398,151.0274084895515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,31.73747109285804
88be08c305fffff,-34.09783016750518,151.04493726870274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,30.293843608653965
88be08c307fffff,-34.09670517614353,151.03403724391418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,30.728285291628406
88be08c30dfffff,-34.10621749275862,151.04921050670123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,30.890818043785355
88be08c321fffff,-34.082179926635426,151.04729148394657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,28.71037344296489
88be08c325fffff,-34.0749166905569,151.05391696979902,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19361.11830403132,0.0,0.0,0.0,nothing,0.0,0.0,0,27.70168232217988
88be08c327fffff,-34.073792654156605,151.0430196720957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,28.157796216211853
