h3_index,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,highway,public_transport,voltage,car_amenities,needs_amenities,shops_amenities,study_work_amenity,latitude,longitude,distance_to_center,number_stations,number_plugs,charger_rating,charger_rating_float,has_charging_station
88be0a9747fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.50815328022185,151.1055624104605,41.14193402360996,0.0,0.0,nothing,0.0,0
88be0a974bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.52380266748988,151.10323480836524,39.50933642819281,0.0,0.0,nothing,0.0,0
88be0a9751fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.5215705006812,151.08158012317512,40.292869388625654,0.0,0.0,nothing,0.0,0
88be0a975dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,1.0,0.0,0.0,-33.522687046925526,151.09240724676255,39.89015811423141,0.0,0.0,nothing,0.0,0
88be0a9763fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0991253644316,0.0,0.0,0.0,0.0,-33.49250393954585,151.1078891574708,42.78373139713852,0.0,0.0,nothing,0.0,0
88be0a9767fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.48523635095656,151.1144637279786,43.443025148116135,0.0,0.0,nothing,0.0,0
88be0e2001fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,287589.7332953757,2846591.770491803,27.0,12.0,0.0,0.0,6.0,0.0,0.0,-33.74106908292585,151.28576665961558,15.838515411890898,0.0,0.0,nothing,0.0,0
88be0e2003fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,-33.739967671770536,151.27490629534395,15.52760065194996,0.0,0.0,nothing,0.0,0
88be0e2005fffff,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,60611.12543789421,2409217.024576365,20.0,14.0,0.0,0.0,0.0,0.0,0.0,-33.73379139974295,151.2923467346942,16.834118545233377,0.0,0.0,nothing,0.0,0
88be0e2007fffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,28984.856798151945,0.0,32.0,10.0,0.0,0.0,1.0,3.0,1.0,-33.732690611514386,151.28148713551892,16.510751237720974,1.0,1.0,kW,1.0,1
88be0e2009fffff,1.0,0.0,16.0,3.0,0.0,4.0,1.0,27.0,0.0,0.0,0.0,544152.2253885256,5132126.344262295,71.0,21.0,0.0,9.0,14.0,3.0,0.0,-33.74944747926406,151.29004705689158,15.203744942951964,5.0,6.0,"22 kW, 6.6 kW, kW",9.866666666666667,1
88be0e200bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1004.9517031716616,4142083.326047359,29.0,17.0,0.0,1.0,0.0,1.0,0.0,-33.74834638098502,151.27918550050796,14.845084842902244,0.0,0.0,nothing,0.0,0
88be0e200dfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3379645.479549594,10.0,4.0,0.0,1.0,0.0,0.0,0.0,-33.742169558220176,151.29662745054657,16.206984273283787,0.0,0.0,nothing,0.0,0
88be0e2011fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31381.075333639805,4943952.713477894,6.0,0.0,0.0,1.0,1.0,0.0,0.0,-33.74614137640864,151.2574636700888,14.31741809015938,0.0,0.0,nothing,0.0,0
88be0e2013fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57270.59991363608,2490058.2914567445,3.0,8.0,192.4198250728863,0.0,0.0,0.0,0.0,-33.74503747042813,151.2466033975637,14.15547680485262,0.0,0.0,nothing,0.0,0
88be0e2015fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10512.643609275745,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,-33.738865324912354,151.26404635848695,15.277751443675582,0.0,0.0,nothing,0.0,0
88be0e2017fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826595.4932614556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.7377620425097,151.25318684979956,15.091998105755264,0.0,0.0,nothing,0.0,0
88be0e2019fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,275805.6529342709,6536193.9642447205,36.0,12.0,1731.778425655977,2.0,5.0,0.0,0.0,-33.75452063562681,151.2617413633588,13.57387401656701,0.0,0.0,nothing,0.0,0
88be0e201bfffff,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,597905.7701322169,5992874.195305326,26.0,14.0,2020.408163265306,3.0,0.0,0.0,0.0,-33.75341704175232,151.2508798979318,13.364658224173292,0.0,0.0,nothing,0.0,0
88be0e201dfffff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600700.5626721764,25.0,13.0,0.0,0.0,0.0,0.0,0.0,-33.74724434664711,151.26832437132194,14.548359785959162,0.0,0.0,nothing,0.0,0
88be0e2021fffff,2.0,0.0,19.0,1.0,2.0,0.0,1.0,23.0,0.0,0.0,0.0,419352.0532936502,4143840.501403224,40.0,7.0,0.0,4.0,18.0,1.0,2.0,-33.71813533693268,151.294645564704,18.486286425386048,0.0,0.0,nothing,0.0,0
88be0e2023fffff,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,92930.09169447851,886123.2578238719,2.0,0.0,0.0,0.0,3.0,0.0,0.0,-33.71703485868073,151.28378792206715,18.192161409319425,0.0,0.0,nothing,0.0,0
88be0e2025fffff,2.0,0.0,19.0,2.0,1.0,1.0,0.0,25.0,0.0,1.0,0.0,237070.51012031583,6438793.741547724,52.0,11.0,0.0,4.0,14.0,2.0,0.0,-33.71085712364183,151.30122315390267,19.47773556247841,0.0,0.0,nothing,0.0,0
88be0e2027fffff,0.0,0.0,8.0,0.0,1.0,0.0,0.0,29.0,1.0,1.0,0.0,86556.28647321892,6523220.658593454,19.0,6.0,0.0,0.0,8.0,1.0,0.0,-33.70975726774689,151.29036627636916,19.17194855148749,0.0,0.0,nothing,0.0,0
88be0e2029fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,147879.49166414986,3294550.5479797977,11.0,6.0,0.0,0.0,0.0,0.0,0.0,-33.7265133319537,151.2989257258382,17.83153093769714,0.0,0.0,nothing,0.0,0
88be0e202bfffff,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,108736.74920389548,1347292.3358585858,23.0,20.0,0.0,1.0,3.0,1.0,0.0,-33.72541316639599,151.28806689194084,17.49715312024655,0.0,0.0,nothing,0.0,0
88be0e202dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6841.931162843798,2720989.63570016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.71923488007548,151.30550363314188,18.830465649132833,0.0,0.0,nothing,0.0,0
88be0e2031fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.72321002951714,151.2663505039169,16.99090126208704,0.0,0.0,nothing,0.0,0
88be0e2035fffff,2.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32743.03294462854,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,-33.715933445477475,151.27293070598594,17.950548873918486,0.0,0.0,nothing,0.0,0
88be0e2037fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,120092.31820488985,0.0,0.0,0.0,96.20991253644316,0.0,1.0,0.0,0.0,-33.71483109748103,151.26207391721502,17.763589312794142,0.0,0.0,nothing,0.0,0
88be0e2039fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54690.6637864023,0.0,24.0,15.0,0.0,0.0,2.0,1.0,0.0,-33.73158888778077,151.27062796322008,16.244315832223027,0.0,0.0,nothing,0.0,0
88be0e203bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4980.545536409709,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-33.73048622870029,151.25976921855272,16.037647381645485,0.0,0.0,nothing,0.0,0
88be0e203dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43614.79642154434,0.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,-33.724312065531116,151.27720848438216,17.216062429947016,0.0,0.0,nothing,0.0,0
88be0e2041fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.75892564855944,151.30519150242586,15.078096999561971,0.0,0.0,nothing,0.0,0
88be0e2043fffff,1.0,0.0,18.0,0.0,2.0,2.0,0.0,11.0,0.0,1.0,0.0,22115.69354491923,3015137.7122040074,36.0,27.0,0.0,1.0,19.0,2.0,0.0,-33.75782580002754,151.29432832756643,14.61132568180248,0.0,0.0,nothing,0.0,0
88be0e2047fffff,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,452293.42909589293,2098869.5081967213,2.0,0.0,0.0,0.0,4.0,0.0,0.0,-33.75054764132617,151.3009090397173,15.620077012276663,0.0,0.0,nothing,0.0,0
88be0e204bfffff,0.0,0.0,4.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,998718.378348038,0.0,16.0,7.0,0.0,0.0,7.0,2.0,0.0,-33.76620404471475,151.29861047185963,14.066611743574288,0.0,0.0,nothing,0.0,0
88be0e2051fffff,0.0,1.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,555195.8837235142,7027602.888888889,63.0,14.0,577.2594752186588,6.0,0.0,0.0,0.0,-33.764002164678885,151.27688301657238,13.20112768460663,2.0,2.0,"22 kW, kW",11.5,1
88be0e2053fffff,2.0,1.0,13.0,4.0,0.0,1.0,0.0,86.0,0.0,1.0,0.0,1992264.780484004,6537551.298955463,56.0,2.0,1443.1486880466473,8.0,3.0,1.0,0.0,-33.76289981966278,151.26601992982918,12.866749955176296,9.0,12.0,"22 kW, kW",11.5,1
88be0e2055fffff,0.0,0.0,12.0,3.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,394745.51065625105,7781790.187613844,51.0,13.0,0.0,5.0,6.0,1.0,0.0,-33.756725014922765,151.28346557893164,14.201702195656823,0.0,0.0,nothing,0.0,0
88be0e2057fffff,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,17433.143009494735,5428886.586891644,29.0,10.0,1827.98833819242,1.0,0.0,1.0,0.0,-33.755623293403104,151.2726032572772,13.854293415435556,0.0,0.0,nothing,0.0,0
88be0e2059fffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,81799.69618717725,1349008.5958702064,39.0,33.0,0.0,1.0,1.0,2.0,0.0,-33.772380959972935,151.28116364942704,12.595229755665123,0.0,0.0,nothing,0.0,0
88be0e205bfffff,4.0,0.0,9.0,3.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,2072025.142612365,5395724.271386431,39.0,20.0,384.8396501457726,6.0,4.0,3.0,0.0,-33.771278928015064,151.27029936971962,12.202381676157758,0.0,0.0,nothing,0.0,0
88be0e205dfffff,1.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,319473.22808673023,3494201.777777778,12.0,13.0,0.0,2.0,3.0,0.0,0.0,-33.76510357308226,151.2877465308345,13.603008778134418,0.0,0.0,nothing,0.0,0
88be0e2061fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27685.07454801135,43644.65656565656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.735990169053295,151.31406721065375,17.638587242551967,0.0,0.0,nothing,0.0,0
88be0e2063fffff,1.0,0.0,28.0,2.0,4.0,0.0,0.0,37.0,0.0,0.0,0.0,413467.1772338713,3109681.78030303,40.0,8.0,0.0,1.0,37.0,4.0,0.0,-33.73489125230851,151.30320675999093,17.211211568456964,1.0,1.0,22 kW,22.0,1
88be0e2067fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030946.5505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.72761256204646,151.30978498531917,18.216264016109296,0.0,0.0,nothing,0.0,0
88be0e2069fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.74436770059449,151.31835030936494,17.10113898623787,0.0,0.0,nothing,0.0,0
88be0e206bfffff,0.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,489971.3879160492,26235.868852459014,5.0,2.0,0.0,0.0,13.0,0.0,0.0,-33.74326909749562,151.3074886673815,16.6291843654557,0.0,0.0,nothing,0.0,0
88be0e206dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.73708814981983,151.32492808592718,18.112688913045417,0.0,0.0,nothing,0.0,0
88be0e2081fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,739116.5465465466,10.0,10.0,5387.755102040816,0.0,2.0,0.0,0.0,-33.733339560629496,151.20975311184048,15.025167724143904,0.0,0.0,nothing,0.0,0
88be0e2083fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.73223160288791,151.1988957553203,15.178608097140604,0.0,0.0,nothing,0.0,0
88be0e2085fffff,1.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,78608.3710664041,3621671.0780780786,28.0,21.0,384.8396501457726,0.0,4.0,0.0,1.0,-33.726066242081934,151.21633853128975,15.845258908772852,0.0,0.0,nothing,0.0,0
88be0e2087fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,549058.006006006,0.0,0.0,13661.807580174927,0.0,0.0,0.0,0.0,-33.724958908648254,151.2054819360971,15.958587328891866,0.0,0.0,nothing,0.0,0
88be0e2089fffff,7.0,0.0,17.0,4.0,0.0,1.0,0.0,74.0,0.0,1.0,0.0,780026.8580624161,335602.2222222222,47.0,12.0,0.0,3.0,50.0,5.0,1.0,-33.74172013962315,151.21402515978517,14.102343755022003,2.0,2.0,"22 kW, kW",11.5,1
88be0e208bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67226.50526876762,0.0,34.0,13.0,10775.510204081633,0.0,0.0,1.0,0.0,-33.7406124922644,151.20316660963985,14.229750473293954,0.0,0.0,nothing,0.0,0
88be0e208dfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,480031.4062070123,1868908.9819819825,34.0,9.0,1731.778425655977,0.0,4.0,0.0,0.0,-33.73444658362187,151.22061090030272,14.939081803858992,0.0,0.0,nothing,0.0,0
88be0e2091fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,69992.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.73839439286906,151.18145080754618,14.692512850236572,0.0,0.0,nothing,0.0,0
88be0e2093fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51131.19509651889,859564.9239766082,4.0,10.0,0.0,0.0,0.0,1.0,1.0,-33.73728394115252,151.17059355710566,15.02145778516044,0.0,0.0,nothing,0.0,0
88be0e2095fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.73112271055687,151.1880388314961,15.397386577600786,0.0,0.0,nothing,0.0,0
88be0e2097fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13999.581603968323,3038496.49122807,1.0,7.0,0.0,0.0,11.0,0.0,0.0,-33.730012883796334,151.1771823411216,15.678765451435869,0.0,0.0,nothing,0.0,0
88be0e2099fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,645488.365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.74677582934678,151.18572014596998,13.709754654320554,0.0,0.0,nothing,0.0,0
88be0e209bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2667500.1111111105,0.0,11.0,1154.5189504373177,0.0,0.0,1.0,0.0,-33.74566568724142,151.17486170111926,14.025225662710511,0.0,0.0,nothing,0.0,0
88be0e209dfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,21698.48328160236,0.0,10.0,9.0,1924.198250728863,0.0,1.0,0.0,0.0,-33.73950390995974,151.19230849197552,14.42741970322708,0.0,0.0,nothing,0.0,0
88be0e20a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1663112.8659581596,1727269.9791666667,6.0,4.0,0.0,0.0,0.0,0.0,0.0,-33.71041236073341,151.218651050318,17.58946606958257,0.0,0.0,nothing,0.0,0
88be0e20a3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,317408.66709579737,3514851.670138889,7.0,2.0,2693.877551020408,0.0,0.0,0.0,1.0,-33.70930534115057,151.20779640940995,17.691469414606722,0.0,0.0,nothing,0.0,0
88be0e20a5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752455.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.70313850809225,151.2252339839481,18.434093488016224,0.0,0.0,nothing,0.0,0
88be0e20a7fffff,0.0,0.0,7.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,1918421.7201276296,6398913.913194445,28.0,6.0,0.0,4.0,2.0,1.0,0.0,-33.7020321122484,151.2143801043784,18.50362948934264,0.0,0.0,nothing,0.0,0
88be0e20a9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2041.0697914016648,2333496.5255255257,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.718792537138754,151.22292286808064,16.686387134018556,0.0,0.0,nothing,0.0,0
88be0e20abfffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,169844.0040028309,1076998.3963963964,14.0,6.0,384.8396501457726,0.0,0.0,0.0,0.0,-33.71768582775775,151.21206703439867,16.76333975119218,0.0,0.0,nothing,0.0,0
88be0e20b1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.71546960656716,151.19035666264404,17.0974400022881,0.0,0.0,nothing,0.0,0
88be0e20b3fffff,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-33.7143600950771,151.17950212607826,17.35111322082282,0.0,0.0,nothing,0.0,0
88be0e20b7fffff,1.0,0.0,14.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,520137.26964691427,0.0,3.0,2.0,1924.198250728863,0.0,27.0,2.0,0.0,-33.707088500625304,151.18608842384805,18.065167901198432,0.0,0.0,nothing,0.0,0
88be0e20b9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.6793002915452,0.0,0.0,0.0,0.0,-33.72385064082175,151.19462577306157,16.134922287561814,0.0,0.0,nothing,0.0,0
88be0e20bbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,357470.1754385965,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-33.722741438762256,151.1837700429369,16.37222541838147,0.0,0.0,nothing,0.0,0
88be0e20bdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.075801749271,0.0,0.0,0.0,0.0,-33.716578184180676,151.20121163233532,16.900845200672897,0.0,0.0,nothing,0.0,0
88be0e20c1fffff,4.0,0.0,6.0,2.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0,607590.5375687856,5755578.111111111,64.0,25.0,384.8396501457726,6.0,5.0,3.0,0.0,-33.75120704634385,151.2291582555728,13.17224679672912,0.0,0.0,nothing,0.0,0
88be0e20c3fffff,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,83031.70397125867,5458459.222222222,9.0,0.0,1539.3586005830905,2.0,3.0,1.0,0.0,-33.75010064512792,151.21829808015073,13.192341563818111,0.0,0.0,nothing,0.0,0
88be0e20c5fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2252028.8050314463,2.0,5.0,4040.816326530612,0.0,3.0,0.0,0.0,-33.74393262886434,151.23574355450157,14.064916463388814,0.0,0.0,nothing,0.0,0
88be0e20c7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10133.164514926604,3674844.333333333,23.0,17.0,962.0991253644316,0.0,0.0,0.0,0.0,-33.74282685187628,151.22488414165718,14.047114623713204,0.0,0.0,nothing,0.0,0
88be0e20c9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,931138.823157932,1208168.0,3.0,9.0,2886.2973760932946,0.0,1.0,0.0,0.0,-33.75958716652323,151.23343324226929,12.318124754186163,0.0,0.0,nothing,0.0,0
88be0e20cbfffff,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,131408.78895148882,5864900.249999999,24.0,8.0,1346.938775510204,1.0,1.0,0.0,0.0,-33.75848107664252,151.222571873157,12.298010328856869,0.0,0.0,nothing,0.0,0
88be0e20cdfffff,0.0,1.0,7.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1530171.884381653,704764.6666666666,67.0,29.0,4906.705539358601,2.0,2.0,2.0,0.0,-33.75231251193837,151.24001886175145,13.230021216444158,1.0,1.0,22 kW,22.0,1
88be0e20d1fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4006945.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-33.75626608958535,151.20085042957405,12.506641424904863,0.0,0.0,nothing,0.0,0
88be0e20d3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8396501457726,0.0,0.0,0.0,0.0,-33.75515719272824,151.1899903566128,12.731302621146746,0.0,0.0,nothing,0.0,0
88be0e20d5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1626006.6666666665,9.0,3.0,384.8396501457726,0.0,0.0,0.0,0.0,-33.74899330844999,151.20743833623996,13.289949036436536,0.0,0.0,nothing,0.0,0
88be0e20d7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1539.3586005830905,0.0,0.0,0.0,0.0,-33.747885036469654,151.1965790245949,13.463380216056889,0.0,0.0,nothing,0.0,0
88be0e20d9fffff,0.0,0.0,5.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,0.0,243514.2767478995,7520280.833333333,14.0,5.0,0.0,9.0,9.0,0.0,0.0,-33.76464706880553,151.20512270713277,11.559019042068323,0.0,0.0,nothing,0.0,0
88be0e20dbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,113128.38485118674,116143.33333333331,6.0,11.0,8466.472303206998,0.0,3.0,0.0,0.0,-33.7635384825122,151.19426143969454,11.758234500220508,0.0,0.0,nothing,0.0,0
88be0e20ddfffff,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,104959.97017244832,9934779.388888888,24.0,7.0,0.0,2.0,3.0,0.0,0.0,-33.75737405094337,151.21171093534034,12.361272094842564,0.0,0.0,nothing,0.0,0
88be0e20e1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,7353.054172889708,481428.269541779,0.0,0.0,96.20991253644316,0.0,0.0,0.0,0.0,-33.728278105132745,151.23805301513107,15.81229913412768,0.0,0.0,nothing,0.0,0
88be0e20e3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5140.177500429298,2882554.531531532,2.0,1.0,384.8396501457726,0.0,0.0,0.0,0.0,-33.72717264096322,151.22719555788575,15.796295948146064,0.0,0.0,nothing,0.0,0
88be0e20e5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.469387755102,0.0,0.0,0.0,0.0,-33.7210031526751,151.24463582728518,16.71683793231918,0.0,0.0,nothing,0.0,0
88be0e20e7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,116146.8858858859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.71989831216427,151.23377913262743,16.670828521904205,0.0,0.0,nothing,0.0,0
88be0e20e9fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,200341.18077682055,2428380.8301886795,6.0,0.0,2405.247813411079,0.0,1.0,0.0,0.0,-33.736657824721135,151.24232777003664,14.972723513412676,0.0,0.0,nothing,0.0,0
88be0e20ebfffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,523176.0333163352,0.0,0.0,1731.778425655977,0.0,1.0,0.0,0.0,-33.73555267170551,151.23146911995286,14.92151905711567,0.0,0.0,nothing,0.0,0
88be0e20edfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118612.74393531,0.0,0.0,96.20991253644316,0.0,0.0,0.0,0.0,-33.7293826344314,151.24891090227152,15.893074942826903,0.0,0.0,nothing,0.0,0
88be0e2111fffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,1523435.3853817794,570714.4930555555,35.0,12.0,0.0,3.0,11.0,0.0,0.0,-33.69520093569823,151.30351973520098,21.14053623110105,1.0,1.0,7 kW,7.0,1
