h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,highway,subway,voltage,has_charging_station,distance_to_center
88195dac29fffff,51.57495792850953,-0.4444560004522696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.63986072625099
88195dac2bfffff,51.56720693213214,-0.4401369174763032,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,21444.796800685366,14713.888888888889,1.0,10.0,0.0,0.0,1,24.026676114478075
88195dac2dfffff,51.577016502978324,-0.45670830275159724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,25.50971614737923
88195dac31fffff,51.55170369690069,-0.4315027407748953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3496.324890758611,0.0,0.0,0.0,0.0,0.0,0,22.860351565382473
88195dac35fffff,51.5537627305628,-0.4437482459559252,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,17190.892380886417,30685.016666666666,0.0,19.0,1.0,0.0,0,23.73826890524352
88195dac37fffff,51.546010644865454,-0.4394308867448742,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,433.4,0.0,1.0,0.0,0.0,0,23.189601050709726
88195dac39fffff,51.557395541522816,-0.42357354804043307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24489.07321735746,0.0,0.0,16.0,0.0,0.0,0,22.557538925258825
88195dac3bfffff,51.549643564686455,-0.4192593890715565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34953.411193076725,106247.04166666667,0.0,4.0,0.0,0.0,0,21.982652336968197
88195dac3dfffff,51.5594555214667,-0.43581916443889707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11684.661580304235,751.0,0.0,6.0,0.0,0.0,0,23.43299862030672
88195dac41fffff,51.58996497245266,-0.40840637309474853,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6565.311313163633,502.6666666666667,0.0,1.0,0.0,0.0,0,23.169089140403646
88195dac43fffff,51.58221460807238,-0.4040923671901376,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,31872.819185702723,0.0,0.0,9.0,0.0,0.0,0,22.485248812921043
88195dac45fffff,51.59202748618237,-0.4206568533197869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4855.566497843119,1758.3333333333333,0.0,0.0,0.0,0.0,0,24.019556039307908
88195dac47fffff,51.584277274420536,-0.4163405803496835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1751.301112423393,0.0,0.0,1.0,0.0,0.0,0,23.34126164061063
88195dac49fffff,51.59565146223631,-0.4004711185615026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10983.155759738564,16545.041666666668,0.0,6.0,0.0,0.0,0,23.02618668536745
88195dac4bfffff,51.58790135982087,-0.39615805056623116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.5454545454545,0.0,1.0,0.0,0.0,0,22.320941306691278
88195dac4dfffff,51.59771492236123,-0.4127217084949068,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,14263.911769965442,3661.923076923077,0.0,4.0,0.0,0.0,0,23.86821785384983
88195dac51fffff,51.572399912985475,-0.3875359004667125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6599.953673411368,0.0,0.0,89.0,0.0,0.0,0,20.958463350216178
88195dac53fffff,51.56464856933956,-0.3832268172323794,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1921.1198253629784,3139.75,0.0,114.0,0.0,0.0,0,20.30446065758834
88195dac55fffff,51.574463829607446,-0.39977969021566134,2.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,29636.081385050747,0.0,0.0,110.0,0.0,0.0,0,21.81813812036597
88195dac57fffff,51.566712637444944,-0.39546834160618927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1678.6996712887276,604.0769230769231,0.0,114.0,0.0,0.0,0,21.169342495453957
88195dac59fffff,51.57808598062013,-0.3796024134969857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,16432.17012301936,0.0,0.0,28.0,0.0,0.0,0,20.779313543626998
88195dac5bfffff,51.57033489895877,-0.37529426828747364,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,676.9090909090909,0.0,116.0,0.0,0.0,0,20.100565274911318
88195dac5dfffff,51.58015084327493,-0.391846311389697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20811.622056329717,0.0,0.0,7.0,0.0,0.0,0,21.631189022462756
88195dac61fffff,51.58839930940138,-0.44084347654668793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35931.63071042392,0.0,0.0,0.0,0.0,0.0,0,25.058377002679286
88195dac63fffff,51.58064898912651,-0.43652399939505887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15611.333333333334,0.0,1.0,0.0,0.0,0,24.406024540849803
88195dac65fffff,51.5904586768504,-0.45309815848198665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6793.414239462758,0.0,0.0,0.0,0.0,0.0,0,25.919157642841068
88195dac67fffff,51.582708510211425,-0.4487764139322523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4938.467672113054,0.0,0.0,0.0,0.0,0.0,0,25.271129361025345
88195dac69fffff,51.59408890041797,-0.4329094906911773,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27269.75959143022,0.0,0.0,4.0,0.0,0.0,0,24.87211208189704
88195dac6bfffff,51.58633884172749,-0.42859095031873123,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.199028440233675
88195dac6dfffff,51.59614921456751,-0.44516428465778873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3438.5303385229354,19398.2,0.0,1.0,0.0,0.0,0,25.726557273324296
88195dac81fffff,51.516569695461385,-0.38978388189730273,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28899.875,0.0,6.0,0.0,0.0,0,19.060023529808525
88195dac83fffff,51.50881550652769,-0.38547861893940955,24.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7113.047494347192,0.0,0.0,9.0,0.0,0.0,0,18.625641085174433
88195dac85fffff,51.5186315294973,-0.40201602888732246,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8803.28652690759,37414.34285714286,0.0,30.0,0.0,0.0,0,19.936825218853123
88195dac87fffff,51.51087749067661,-0.39770850494442067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32267.760980353672,10124.0,0.0,4.0,0.0,0.0,0,19.498803759387478
88195dac89fffff,51.522260693519144,-0.3818582149750291,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,101617.00030726696,0.0,0.0,2.0,0.0,0.0,0,18.64872135152853
88195dac8bfffff,51.514506765864716,-0.3775538881363066,18.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,15.0,35.0,0.0,14.0,5.0,7.0,0.0,0.0,1.0,12131.936257430529,26996.576923076922,0.0,11.0,0.0,0.0,0,18.183559751761514
88195dac8dfffff,51.524323473114066,-0.39409047005845893,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,51748.25364527889,11696.75,0.0,35.0,0.0,0.0,0,19.527444795552977
88195dac91fffff,51.49899767812232,-0.3689492074826142,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1251.8208443204912,0.0,0.0,3.0,0.0,0.0,0,17.360174431758363
88195dac93fffff,51.49124251880925,-0.3646488525424114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7978.034597447432,20555.0,0.0,3.0,0.0,0.0,0,17.007138048265325
88195dac95fffff,51.50106090670048,-0.38117468062178944,28.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,8.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,17570.706431429124,0.0,0.0,21.0,0.0,0.0,0,18.226664104715546
88195dac97fffff,51.493305896367296,-0.3768720663817349,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4276.527020684702,0.0,0.0,12.0,0.0,0.0,0,17.865469203653845
88195dac99fffff,51.504688253494216,-0.3610253061505726,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,20307.38209562904,0.0,0.0,11.0,0.0,0.0,0,16.88151828239383
88195dac9bfffff,51.49693335547787,-0.35672588744297756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8034.009370762839,0.0,0.0,0.0,0.0,0.0,0,16.49512866480336
88195dac9dfffff,51.50675242726996,-0.37325088582642213,16.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,9.0,42.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,22916.568145535944,20941.23076923077,0.0,14.0,0.0,0.0,0,17.753180246971624
88195daca1fffff,51.51499817128509,-0.42217473344517487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2290.684210526316,0.0,12.0,0.0,0.0,0,21.24692585467843
88195daca3fffff,51.507244022130685,-0.41786401318590655,17.0,0.0,0.0,20.0,2.0,0.0,0.0,1.0,9.0,54.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,15849.036591705086,10607.6,0.0,22.0,0.0,0.0,0,20.83308893727522
88195daca5fffff,51.51705686656334,-0.4344110748457921,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,0.0,10.0,0.0,0.0,0,22.121761253605708
88195daca7fffff,51.50930286853738,-0.430098093267726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37880.84981411926,18062.875,0.0,0.0,0.0,0.0,0,21.703782278831046
88195daca9fffff,51.5206922673816,-0.4142503285597297,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,28974.333333333332,0.0,16.0,0.0,0.0,0,20.81393166145249
88195dacabfffff,51.51293837912598,-0.409940543295368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,1842.2892560088972,1889.75,0.0,3.0,0.0,0.0,0,20.37258778504388
88195dacadfffff,51.522751908523496,-0.4264867803669003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1349.4403569152125,835.3333333333334,0.0,11.0,0.0,0.0,0,21.69131504624307
88195dacb1fffff,51.49742936827718,-0.40132495016887865,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,130864.91400940075,1966.5,0.0,2.0,0.0,0.0,0,19.587967672235017
88195dacb3fffff,51.48967424645942,-0.3970191411807335,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29316.878956741748,0.0,0.0,0.0,0.0,0.0,0,19.24869748972703
88195dacb5fffff,51.499489461448015,-0.41355461902571083,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,41406.49377600575,28505.971014492752,0.0,7.0,0.0,0.0,0,20.451662899748616
88195dacb7fffff,51.491734489624896,-0.40924655040150393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46371.59433213614,80998.46268656716,0.0,2.0,0.0,0.0,0,20.104496458538836
88195dacb9fffff,51.50312304062168,-0.39340230631592155,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,585.3333333333334,0.0,6.0,0.0,0.0,0,19.094411531169733
88195dacbbfffff,51.49536817972012,-0.38909743243889466,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5073.064382133132,0.0,0.0,1.0,0.0,0.0,0,18.725831576948703
88195dacbdfffff,51.50518407929527,-0.4056320840194676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.2600849905043,45015.117647058825,0.0,9.0,0.0,0.0,0,19.963262658498692
88195dacc1fffff,51.535703739562386,-0.37823621952594605,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1012.3717107923611,0.0,0.0,6.0,0.0,0.0,0,18.794563666114954
88195dacc3fffff,51.52795048471958,-0.3739315042746994,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,11625.27013549503,0.0,0.0,4.0,0.0,0.0,0,18.2667399018365
88195dacc5fffff,51.53776731445743,-0.3904708444915081,4.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,13.0,19.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3279.166056956729,31243.431034482757,0.0,13.0,0.0,0.0,0,19.6733241287138
88195dacc7fffff,51.53001420984584,-0.38616386690565124,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4468.128516610974,45296.52,0.0,8.0,0.0,0.0,0,19.14612597049496
88195dacc9fffff,51.54139206213359,-0.3703075280165893,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,11423.638167250097,6177.705882352941,0.0,24.0,0.0,0.0,0,18.47444333871244
88195daccbfffff,51.533639068932565,-0.36600374989360684,10.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,10712.992905363393,16673.14285714286,0.0,30.0,0.0,0.0,0,17.915940891915174
88195daccdfffff,51.543456582643536,-0.38254226032088473,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,96340.25,0.0,8.0,0.0,0.0,0,19.35105753265761
88195dacd1fffff,51.518131848654924,-0.3574001676898646,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1503.5125863490637,18578.96,0.0,7.0,0.0,0.0,0,16.891728878463304
88195dacd3fffff,51.510377622352735,-0.3531003624830357,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10987.568507453998,36029.13698630137,0.0,24.0,0.0,0.0,0,16.43181380520818
88195dacd5fffff,51.52019681850242,-0.36962811400375156,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,8394.212969197031,2801.4,0.0,4.0,0.0,0.0,0,17.770145618918797
88195dacd7fffff,51.51244274129818,-0.3653260481499852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0,17.30747373620462
88195dacd9fffff,51.523819749210155,-0.3494732445436253,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,10261.105192986186,0.0,0.0,13.0,0.0,0.0,0,16.508194521387008
88195dacdbfffff,51.516065784567786,-0.34517437657762046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8804.584894330377,0.0,0.0,0.0,0.0,0.0,0,16.013484877424215
88195dacddfffff,51.525885664310614,-0.3617012966390938,6.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9957.0,0.0,1.0,0.0,0.0,0,17.387429407099336
88195dace1fffff,51.53413837188565,-0.41063505496948655,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.905124698607015
88195dace3fffff,51.526385156696165,-0.40632487870784284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0,20.40630660665613
88195dace5fffff,51.53619880761703,-0.4228738793078875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.909090909091,0.0,0.0,0.0,0.0,0,21.784737296151246
88195dace7fffff,51.52844574367449,-0.41856144037599874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5989.125,0.0,0.0,0.0,0.0,0,21.285298977829193
88195dace9fffff,51.53982979302646,-0.4027076242439713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3274.7965804145338,0.0,0.0,4.0,0.0,0.0,0,20.552214283675937
88195dacebfffff,51.53207683909824,-0.3983983839861624,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,219.39259633795712,0.0,0.0,16.0,0.0,0.0,0,20.02558757994362
88195dacedfffff,51.54189117467825,-0.4149465582360332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.43122744105358
88195dad09fffff,51.5909355850002,-0.497807614741341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.741130482986094
88195dad11fffff,51.567684445281635,-0.4848231626470048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,26.938310196708436
88195dad13fffff,51.559933234324966,-0.4804976768523977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99857.25,1.0,0.0,0.0,132000.0,1,26.373186934146407
88195dad19fffff,51.57337981501784,-0.4768934854672214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,26.647548240458626
88195dad1bfffff,51.565628864904454,-0.4725689343074794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.061516224656128
88195dad41fffff,51.60437945846746,-0.49420501541928297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12002.933613031752,4686.0,0.0,0.0,0.0,0.0,0,29.160038668597718
88195dad43fffff,51.59663017193093,-0.48987513300148683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.50886326003403
88195dad49fffff,51.610072575933515,-0.4862705474971843,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18635.997908769114,1408.0,0.0,3.0,0.0,0.0,0,28.96859501768684
88195dad4bfffff,51.60232355058082,-0.48194160060282826,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,25734.22056505026,3526.0,0.0,4.0,0.0,0.0,0,28.299584711451857
88195dad4dfffff,51.612128328140756,-0.4985362320683408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5957.216455273344,0.0,0.0,4.0,0.0,0.0,0,29.82492023679606
88195dad51fffff,51.5868242506991,-0.4732877069121842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5795.574924557387,10084.142857142857,3.0,0.0,0.0,0.0,1,27.004383422798274
88195dad53fffff,51.579073976945125,-0.4689627589826529,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28834.33383987172,0.0,1.0,0.0,0.0,0.0,1,26.3803009264576
88195dad55fffff,51.588880468918724,-0.4855465842479612,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,16427.548349400076,3669.4285714285716,0.0,13.0,0.0,0.0,0,27.87235755604248
88195dad57fffff,51.58113034981849,-0.48121936859201303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14915.417743990114,0.0,1.0,1.0,0.0,0.0,1,27.251552430617497
88195dad59fffff,51.59251694348279,-0.46535499557208126,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,26.78123967075059
88195dad5bfffff,51.58476693093282,-0.46103098328895503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9393.275702263689,0.0,0.0,0.0,0.0,0.0,0,26.137280090429446
88195dad5dfffff,51.594574108706844,-0.477613987263418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2138.867402305438,0.0,0.0,1.0,0.0,0.0,0,27.644508499328648
88195dad81fffff,51.53097949385282,-0.4754540979566461,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55072.24166530781,7569.611111111111,0.0,6.0,0.0,0.0,0,25.203196949172078
88195dad83fffff,51.523226365207115,-0.4711330010573595,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2458.5009236212018,5753.8,0.0,1.0,0.0,0.0,0,24.748804103245075
88195dad85fffff,51.5330336424225,-0.4877013021891423,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13974.60733272725,0.0,6.0,0.0,0.0,275000.0,1,26.081673973798697
88195dad87fffff,51.52528066705644,-0.48337794196118167,3.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6417.517990072874,0.0,0.0,5.0,0.0,0.0,0,25.625211943079524
88195dad89fffff,51.536677113732765,-0.46752920625828226,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,36801.961818016505,0.0,0.0,10.0,0.0,0.0,0,24.80245649642042
88195dad8bfffff,51.52892424558751,-0.46320904310615524,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,60762.23338868367,3112.285714285714,0.0,2.0,0.0,0.0,0,24.32490875292657
88195dad8dfffff,51.538732208829686,-0.4797765247782155,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,21930.962110024313,308.4,0.0,6.0,0.0,0.0,0,25.68202049911486
