h3_index,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,сharger_number,highway,public_transport,voltage,car_amenities,needs_amenities,shops_amenities,work_amenity,has_charging_station,usage_type,study_amenity,latitude,longitude,distance_to_center
88194ad04dfffff,1.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,3.0,0.0,175112.15361266912,2696239.1067926288,0.0,21.0,15.0,448.9795918367347,1.0,21.0,3.0,0.0,0,nothing,0.0,51.48523796129641,-0.0407864348995511,16985.255918787534
88194ad051fffff,0.0,2.0,20.0,3.0,0.0,0.0,0.0,87.0,0.0,5.0,0.0,986176.5131407292,6881005.914986172,0.0,43.0,24.0,0.0,6.0,13.0,12.0,0.0,0,nothing,0.0,51.45987074198008,-0.015894508775353,16985.13702545461
88194ad053fffff,0.0,0.0,19.0,1.0,8.0,0.0,0.0,61.0,0.0,3.0,0.0,202347.65640127668,2943122.1828102455,0.0,16.0,10.0,0.0,3.0,7.0,10.0,1.0,0,nothing,0.0,51.452112523888,-0.0116578622805605,16985.304108009623
88194ad055fffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,32593.878530985636,2859812.269486532,0.0,3.0,14.0,0.0,0.0,3.0,6.0,1.0,0,nothing,0.0,51.46196612698169,-0.0280619072983673,16985.75916058153
88194ad057fffff,0.0,2.0,13.0,4.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,105919.8272757529,2670108.9801587304,0.0,15.0,12.0,0.0,0.0,25.0,9.0,0.0,0,nothing,0.0,51.454208045380085,-0.0238230098398642,16985.926428835322
88194ad059fffff,0.0,2.0,26.0,3.0,0.0,4.0,1.0,89.0,0.0,12.0,0.0,664356.5325051101,5370687.907575757,0.0,43.0,25.0,0.0,7.0,31.0,18.0,2.0,0,nothing,1.0,51.46553223262593,-0.0079649803291596,16984.347691410632
88194ad05bfffff,0.0,0.0,20.0,3.0,0.0,0.0,1.0,273.0,1.0,1.0,0.0,637086.4671715766,4914129.049305555,0.0,23.0,13.0,0.0,3.0,1.0,13.0,0.0,0,nothing,0.0,51.45777427930851,-0.0037292802977734,16984.514827824507
88194ad05dfffff,0.0,1.0,8.0,3.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,680293.8545323939,5694961.064529284,0.0,52.0,15.0,0.0,3.0,11.0,14.0,0.0,0,nothing,0.0,51.46762855891821,-0.0201324600934192,16984.969703392748
88194ad061fffff,0.0,0.0,18.0,4.0,1.0,0.0,0.0,105.0,1.0,13.0,0.0,2378601.1587354103,4276905.169444445,0.0,64.0,22.0,0.0,4.0,65.0,18.0,1.0,0,nothing,0.0,51.47600307697548,-0.0688240779594811,16987.4571241323
88194ad063fffff,1.0,0.0,38.0,1.0,0.0,0.0,1.0,97.0,0.0,5.0,0.0,648737.5140447902,4445998.435648148,0.0,31.0,10.0,0.0,6.0,8.0,13.0,1.0,0,nothing,0.0,51.468245810043385,-0.0645771179649279,16987.625189759437
88194ad065fffff,0.0,0.0,7.0,0.0,0.0,0.0,1.0,59.0,0.0,1.0,0.0,83908.7693514516,2550779.947222222,0.0,55.0,8.0,801.7492711370262,3.0,1.0,5.0,1.0,0,nothing,0.0,51.4780940067498,-0.0810024045331758,16988.07882192755
88194ad067fffff,0.0,0.0,5.0,1.0,0.0,0.0,0.0,76.0,0.0,1.0,0.0,107512.12245669054,1557019.943287037,0.0,42.0,8.0,192.4198250728863,1.0,15.0,12.0,0.0,0,nothing,0.0,51.470336878442,-0.076753191489715,16988.247073689457
88194ad069fffff,0.0,0.0,4.0,0.0,0.0,0.0,2.0,60.0,0.0,5.0,0.0,1413574.649591718,7693880.241161616,0.0,59.0,13.0,7760.932944606414,2.0,4.0,9.0,1.0,0,nothing,0.0,51.48166806926755,-0.0608939344153761,16986.667244098644
88194ad06bfffff,0.0,0.0,11.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,0.0,27151.159504012077,6568523.87432209,0.0,40.0,11.0,0.0,0.0,4.0,14.0,2.0,0,nothing,1.0,51.47391106671278,-0.0566479197086676,16986.835363262628
88194ad06dfffff,0.0,0.0,5.0,2.0,0.0,1.0,1.0,48.0,0.0,2.0,0.0,1474558.6990811063,5471015.863888889,0.0,56.0,10.0,11224.489795918367,2.0,9.0,8.0,0.0,0,nothing,0.0,51.4837599410172,-0.0730723460402517,16987.28881888464
88194ad081fffff,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,1085559.0,0.0,1.0,9.0,0.0,0.0,66.0,2.0,0.0,0,nothing,0.0,51.40407997511274,-0.0184925539816669,16988.337646268235
88194ad083fffff,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,269421.58926984906,3281545.9956709957,0.0,1.0,15.0,0.0,0.0,0.0,5.0,0.0,0,nothing,0.0,51.396318964379105,-0.0142595883325946,16988.503366456807
88194ad085fffff,1.0,0.0,25.0,2.0,0.0,0.0,1.0,41.0,0.0,5.0,0.0,317383.23569640936,5053414.268939394,0.0,12.0,15.0,0.0,1.0,44.0,4.0,0.0,0,nothing,0.0,51.406173216792865,-0.0306484622822747,16988.961079796114
88194ad087fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18236.030861025218,2943756.529040404,0.0,0.0,11.0,0.0,0.0,41.0,3.0,0.0,0,nothing,1.0,51.39841234119586,-0.0264132500141103,16989.126985601135
88194ad089fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2283884.9583333335,0.0,2.0,9.0,0.0,1.0,1.0,6.0,0.0,0,nothing,0.0,51.409746404251024,-0.0105708324683426,16987.548375819777
88194ad08bfffff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4342220.75,0.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0,nothing,0.0,51.40198565757475,-0.0063388113552159,16987.714150662392
88194ad08dfffff,0.0,0.0,17.0,1.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,1351469.502270782,4281271.020833334,0.0,8.0,16.0,0.0,1.0,15.0,8.0,0.0,0,nothing,0.0,51.411840586763326,-0.0227268220359868,16988.171685859732
88194ad091fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86573.82873044431,488332.7272727273,0.0,2.0,10.0,0.0,0.0,1.0,4.0,0.0,0,nothing,0.0,51.38646296837016,0.0021213262331919,16988.044979758117
88194ad093fffff,0.0,0.0,17.0,2.0,0.0,1.0,0.0,46.0,0.0,1.0,0.0,686505.1927576468,360714.0,0.0,15.0,14.0,0.0,3.0,9.0,8.0,0.0,0,nothing,0.0,51.37870102661299,0.0063494438169886,16988.21003386879
88194ad095fffff,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,102624.85977916954,924959.6363636364,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0,nothing,0.0,51.38855755494803,-0.0100279245341668,16988.6688463541
88194ad097fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,190631.63392863495,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0,nothing,0.0,51.380795747205184,-0.005797562031997,16988.834085888833
88194ad099fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3304.534156969352,2221539.216666667,0.0,0.0,13.0,0.0,0.0,2.0,3.0,0.0,0,nothing,0.0,51.392128985107654,0.0100412385509544,16987.255942345764
88194ad09bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2718470.0,0.0,0.0,9.0,0.0,0.0,1.0,8.0,0.0,0,nothing,0.0,51.384367307421755,0.0142684115175391,16987.421051397945
88194ad09dfffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11136.245357350032,1800466.4363636365,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0,nothing,0.0,51.39422451215261,-0.0021080919728427,16987.879685332256
88194ad0a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,130431.74735197696,4524524.130952381,0.0,6.0,14.0,0.0,0.0,5.0,1.0,0.0,0,nothing,0.0,51.40259586623527,-0.0507270672806993,16990.374037475525
88194ad0a3fffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2537103.6176698953,5691151.482323232,0.0,10.0,15.0,0.0,0.0,2.0,5.0,0.0,0,nothing,0.0,51.394834862547015,-0.046488664592393,16990.540074373846
88194ad0a5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,2558952.650189394,0.0,6.0,18.0,0.0,0.0,3.0,7.0,0.0,0,nothing,0.0,51.404686013275594,-0.0628872218324867,16990.997469968595
88194ad0a7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,105713.56281080368,3179939.113131313,0.0,1.0,2.0,0.0,0.0,7.0,2.0,0.0,0,nothing,0.0,51.39692514573154,-0.058646572145114,16991.16369272959
88194ad0a9fffff,0.0,0.0,4.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,892444.8788511278,1514157.4274891776,0.0,14.0,14.0,0.0,1.0,9.0,5.0,0.0,0,nothing,0.0,51.408265382023735,-0.042806535741328,16989.58445112764
88194ad0abfffff,0.0,0.0,10.0,4.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,138930.07166948085,3610306.42703824,0.0,1.0,8.0,0.0,3.0,8.0,6.0,0.0,0,nothing,0.0,51.40050464201164,-0.0385690765022005,16989.750542646852
88194ad0adfffff,0.0,0.0,5.0,1.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,692737.7239970384,2708066.586666667,0.0,13.0,10.0,0.0,1.0,11.0,12.0,0.0,0,nothing,0.0,51.41035647021408,-0.0549667738421553,16990.20776014432
88194ad0b1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,190594.76976438455,787310.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,0,nothing,0.0,51.384981964257285,-0.0300980670662486,16990.08200445667
88194ad0b3fffff,0.0,0.0,14.0,3.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,435779.9447723971,4005622.0,0.0,9.0,12.0,0.0,1.0,14.0,6.0,0.0,0,nothing,0.0,51.37722002728665,-0.0258645157600976,16990.247374604427
88194ad0b5fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,129201.8521646234,1501816.568181818,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0,nothing,0.0,51.3870734595352,-0.0422515652222202,16990.705870767742
88194ad0b7fffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,110322.557142165,261798.6666666667,0.0,1.0,6.0,0.0,0.0,2.0,3.0,0.0,0,nothing,0.0,51.379311657585745,-0.0380157686154476,16990.87142658572
88194ad0b9fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,325511.9400797602,3240338.6904761903,0.0,3.0,11.0,0.0,2.0,4.0,2.0,0.0,0,nothing,0.0,51.3906510665642,-0.0221793402708045,16989.292651067626
88194ad0bbfffff,0.0,0.0,7.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,659365.5444091,1340505.5,0.0,3.0,9.0,0.0,0.0,19.0,4.0,0.0,0,nothing,0.0,51.38288939328363,-0.0179467324977925,16989.45807612423
88194ad0bdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2129002.376262626,0.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0,nothing,0.0,51.39274350262757,-0.0343329204621042,16989.91639378035
88194ad0c1fffff,0.0,0.0,18.0,3.0,0.0,0.0,1.0,64.0,0.0,3.0,0.0,70203.66368263167,5635385.440972222,0.0,28.0,10.0,0.0,3.0,7.0,8.0,0.0,0,nothing,2.0,51.42317171176371,-0.0068804638786303,16986.59310488218
88194ad0c3fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1270362.5,0.0,1.0,6.0,0.0,1.0,1.0,4.0,0.0,0,nothing,0.0,51.41541162848371,-0.0026480855778678,16986.759174293813
88194ad0c5fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,310181.45566734276,5935502.446527778,0.0,22.0,11.0,0.0,0.0,0.0,3.0,0.0,0,nothing,0.0,51.425266699823986,-0.019038782105793,16987.216105901734
88194ad0c7fffff,0.0,0.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,260448.9280236863,1925306.0833333335,0.0,0.0,0.0,0.0,2.0,54.0,0.0,0.0,0,nothing,0.0,51.417506751795926,-0.014804155866883,16987.382360875756
88194ad0c9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1953107.56375,0.0,10.0,12.0,0.0,0.0,29.0,4.0,0.0,0,nothing,0.0,51.42883546653986,0.0010442538248307,16985.803917916965
88194ad0cbfffff,0.0,0.0,8.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1939217.5069444445,2.0,3.0,15.0,0.0,3.0,1.0,4.0,0.0,1,Public use,0.0,51.42107564768395,0.0052756865857945,16985.970041728368
88194ad0cdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,508951.8515901764,6280941.807638889,1.0,14.0,13.0,0.0,1.0,0.0,4.0,0.0,1,Public use,0.0,51.4309313954787,-0.0111141448997633,16986.426795558997
88194ad0d1fffff,0.0,1.0,78.0,6.0,0.0,0.0,9.0,258.0,0.0,24.0,0.0,2010279.9234859468,4779933.190972222,0.0,34.0,24.0,1.3411078717201166,5.0,29.0,26.0,1.0,0,nothing,1.0,51.40555481267404,0.0137346465273223,16986.301569686137
88194ad0d3fffff,1.0,0.0,15.0,1.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1201609.0671909077,797779.0166666667,0.0,25.0,16.0,0.0,0.0,4.0,15.0,0.0,0,nothing,0.0,51.397793797290674,0.0179621748171684,16986.466973689967
88194ad0d5fffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,121512.57205674666,3967850.75,0.0,4.0,15.0,0.0,0.0,2.0,5.0,0.0,0,nothing,0.0,51.40765114602408,0.0015829905575404,16986.925003722492
88194ad0d7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74355.62273830253,1283355.9,0.0,2.0,13.0,0.0,0.0,2.0,7.0,0.0,0,nothing,0.0,51.39989026477026,0.0058127650823343,16987.09059309689
88194ad0d9fffff,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,994867.8814411788,6269654.990575396,0.0,9.0,9.0,0.0,1.0,0.0,10.0,1.0,0,nothing,0.0,51.41121815573724,0.0216575522579388,16985.512615138083
88194ad0dbfffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,535418.9054345821,835859.25,0.0,8.0,3.0,0.0,1.0,4.0,5.0,0.0,0,nothing,1.0,51.40345740479246,0.0258841349276391,16985.678073828876
88194ad0ddfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,41735.55522918799,3377949.9756944445,0.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,0,nothing,0.0,51.413315429600246,0.0095058173017022,16986.13592567519
88194ad0e1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2316531.2215007218,0.0,9.0,6.0,0.0,3.0,2.0,1.0,0.0,0,nothing,0.0,51.42169376934011,-0.0391227966128915,16988.62854745639
88194ad0e3fffff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,416976.8683807921,3452427.2098665223,0.0,11.0,13.0,0.0,0.0,17.0,6.0,0.0,0,nothing,0.0,51.413933692969486,-0.0348849776301581,16988.79493372403
88194ad0e5fffff,0.0,0.0,25.0,3.0,0.0,0.0,0.0,97.0,0.0,5.0,0.0,248635.11445605996,4621495.509920635,0.0,6.0,11.0,0.0,2.0,19.0,10.0,0.0,0,nothing,0.0,51.42378566238888,-0.0512853660373431,16989.251547218293
88194ad0e7fffff,0.0,0.0,8.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,5531.614284053008,2604883.2631673883,0.0,29.0,17.0,0.0,2.0,18.0,9.0,0.0,0,nothing,0.0,51.41602572227806,-0.0470452987345985,16989.418119294245
88194ad0e9fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,7322748.37706835,3126007.103174603,0.0,36.0,15.0,0.0,3.0,7.0,5.0,0.0,0,nothing,0.0,51.427360611273,-0.0311992675803324,16987.839044668744
88194ad0ebfffff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,213436.1848176986,569699.0,0.0,9.0,13.0,0.0,3.0,1.0,3.0,0.0,0,nothing,0.0,51.41960079894527,-0.0269623930504846,16988.005485302736
88194ad0edfffff,0.0,0.0,5.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,57930.13200311491,5895280.798809524,0.0,11.0,14.0,0.0,3.0,8.0,7.0,0.0,0,nothing,0.0,51.42945344551906,-0.0433619197859077,16988.461921064816
88194ad101fffff,3.0,1.0,26.0,2.0,0.0,0.0,0.0,98.0,0.0,5.0,0.0,121339.47699464162,1258252.9166666667,0.0,66.0,10.0,4008.746355685131,4.0,4.0,10.0,0.0,0,nothing,0.0,51.473019166143864,-0.1334068884659654,16991.524488455525
88194ad103fffff,1.0,0.0,34.0,4.0,0.0,0.0,1.0,135.0,0.0,2.0,0.0,58276.002646263456,6388276.093434343,0.0,72.0,16.0,20845.48104956268,5.0,2.0,15.0,0.0,0,nothing,0.0,51.465261929016464,-0.1291490275381091,16991.693192340095
88194ad105fffff,4.0,1.0,22.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,525947.2365499074,964511.8333333334,1.0,42.0,19.0,3463.5568513119533,6.0,12.0,9.0,2.0,1,Public use,0.0,51.475103882856295,-0.1455937043767315,16992.14617870213
88194ad107fffff,2.0,1.0,25.0,1.0,0.0,1.0,3.0,81.0,0.0,1.0,0.0,10129.69625376942,3436794.1533459597,0.0,63.0,10.0,9620.991253644315,3.0,1.0,8.0,1.0,0,nothing,0.0,51.46734678637361,-0.1413335896543851,16992.315069214044
88194ad109fffff,4.0,0.0,24.0,1.0,0.0,1.0,1.0,107.0,0.0,1.0,0.0,118215.36726821624,7015961.944965271,1.0,71.0,13.0,1603.4985422740524,2.0,6.0,12.0,0.0,1,Public use,0.0,51.478690339801766,-0.125479154871363,16990.733977264816
88194ad10bfffff,4.0,2.0,20.0,4.0,0.0,0.0,0.0,70.0,0.0,5.0,0.0,214717.46981008697,3881529.292063493,1.0,71.0,20.0,13629.737609329446,2.0,8.0,17.0,0.0,1,Taxi,0.0,51.47093336628951,-0.1212222370384926,16990.902734616247
88194ad10dfffff,3.0,1.0,12.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,1279310.029225943,2453497.7916666665,0.0,69.0,8.0,5387.755102040816,7.0,5.0,9.0,1.0,0,nothing,1.0,51.48077599912259,-0.1376660604207513,16991.355544528116
88194ad111fffff,0.0,0.0,11.0,0.0,0.0,0.0,0.0,86.0,0.0,5.0,0.0,360987.57306985225,3833576.757981601,0.0,76.0,16.0,0.0,2.0,7.0,10.0,0.0,0,nothing,0.0,51.45541820822034,-0.112712331868332,16991.239529256894
88194ad113fffff,0.0,0.0,3.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,0.0,1764.7720389780793,5307170.320075758,0.0,40.0,9.0,0.0,0.0,31.0,8.0,0.0,0,nothing,0.0,51.44766002443518,-0.1084593434153445,16991.40756640126
88194ad115fffff,0.0,1.0,31.0,1.0,0.0,0.0,0.0,129.0,0.0,3.0,0.0,11483.704043876302,4432703.7233585855,0.0,74.0,10.0,288.6297376093294,3.0,6.0,12.0,0.0,0,nothing,0.0,51.45750428812637,-0.1248924770789507,16991.86165610928
88194ad117fffff,0.0,0.0,14.0,3.0,0.0,0.0,0.0,83.0,0.0,6.0,0.0,543747.6052031252,3040053.5208333335,0.0,55.0,7.0,0.0,2.0,9.0,10.0,0.0,0,nothing,1.0,51.44974624385955,-0.1206372365305508,16992.029879690588
88194ad119fffff,0.0,0.0,20.0,0.0,0.0,0.0,1.0,56.0,0.0,7.0,0.0,43886.0127929662,2929978.6467863154,0.0,66.0,18.0,769.6793002915452,4.0,10.0,16.0,2.0,0,nothing,0.0,51.46108896681723,-0.1047863962351844,16990.449248226083
88194ad11bfffff,0.0,1.0,12.0,2.0,1.0,0.0,1.0,74.0,0.0,2.0,0.0,80809.21936183426,6994082.774206349,0.0,58.0,22.0,0.0,3.0,6.0,12.0,1.0,0,nothing,0.0,51.45333104666329,-0.1005343509684678,16990.617339126136
88194ad11dfffff,5.0,1.0,66.0,2.0,0.0,1.0,3.0,233.0,0.0,15.0,0.0,720090.2729289407,6241831.074168771,0.0,106.0,34.0,192.4198250728863,4.0,13.0,28.0,1.0,0,nothing,0.0,51.46317598896707,-0.116966629556824,16991.0712519711
88194ad121fffff,6.0,2.0,20.0,8.0,1.0,0.0,1.0,72.0,0.0,0.0,0.0,231928.53061118335,5331372.534609488,0.0,63.0,8.0,1539.3586005830905,5.0,5.0,11.0,1.0,0,nothing,0.0,51.47151325064442,-0.1657092041882525,16993.55863200025
88194ad123fffff,5.0,1.0,54.0,4.0,0.0,1.0,1.0,107.0,0.0,9.0,0.0,1066143.379866012,6145900.800060426,0.0,94.0,19.0,0.0,5.0,6.0,21.0,0.0,0,nothing,0.0,51.463756032022104,-0.1614458933289684,16993.72765580565
88194ad125fffff,3.0,0.0,8.0,0.0,0.0,3.0,0.0,59.0,0.0,2.0,1.0,163294.42482274811,5227433.526289683,0.0,23.0,13.0,8740.524781341108,6.0,45.0,11.0,0.0,0,nothing,1.0,51.47359485637475,-0.1779002555516267,16994.18031767402
88194ad127fffff,8.0,2.0,47.0,5.0,0.0,0.0,1.0,105.0,0.0,12.0,0.0,734603.5080404116,5495729.683354592,0.0,55.0,26.0,2116.6180758017495,5.0,10.0,20.0,1.0,0,nothing,0.0,51.46583777940799,-0.1736346905313954,16994.349528353592
88194ad129fffff,3.0,1.0,17.0,3.0,2.0,6.0,0.0,49.0,0.0,2.0,0.0,2320635.7712538787,4051530.010300926,1.0,22.0,3.0,1539.3586005830905,1.0,125.0,8.0,0.0,1,Taxi,0.0,51.477187515835006,-0.1577826842445936,16992.76780523692
88194ad12bfffff,4.0,0.0,34.0,6.0,0.0,0.0,0.0,80.0,2.0,3.0,0.0,91886.10386246242,2766991.742249279,0.0,39.0,14.0,0.0,3.0,0.0,11.0,1.0,0,nothing,0.0,51.46943056044682,-0.1535203153799698,16992.93688247383
88194ad12dfffff,2.0,0.0,12.0,1.0,0.0,1.0,0.0,45.0,0.0,3.0,1.0,661563.6094047026,6248835.093257275,0.0,56.0,15.0,0.0,4.0,33.0,7.0,0.0,0,nothing,0.0,51.47927006448822,-0.1699738275423971,16993.38936794068
88194ad131fffff,1.0,1.0,33.0,1.0,3.0,0.0,0.0,97.0,1.0,1.0,0.0,330894.12175600376,5456128.866901155,0.0,74.0,19.0,4008.746355685131,6.0,8.0,11.0,0.0,0,nothing,0.0,51.45391543673716,-0.1449995125509285,16993.274316251125
88194ad133fffff,0.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1842391.2866161617,0.0,64.0,7.0,0.0,1.0,2.0,4.0,0.0,0,nothing,0.0,51.44615726918795,-0.1407410774699995,16993.44267264624
88194ad135fffff,0.0,1.0,5.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,5507692.731001984,0.0,28.0,11.0,13629.737609329446,6.0,5.0,7.0,0.0,0,nothing,0.0,51.45599840900745,-0.1571838944059474,16993.896439284108
88194ad137fffff,0.0,0.0,21.0,3.0,0.0,0.0,0.0,48.0,0.0,7.0,0.0,295320.5643109916,3149625.486111111,0.0,60.0,7.0,0.0,2.0,5.0,13.0,0.0,0,nothing,0.0,51.44824038198672,-0.1529232068608048,16994.064982362936
88194ad139fffff,1.0,0.0,66.0,5.0,0.0,1.0,3.0,142.0,0.0,6.0,0.0,383420.26206862874,5614939.540775098,0.0,71.0,21.0,7408.163265306122,3.0,12.0,22.0,1.0,0,nothing,1.0,51.45958928578974,-0.1370747860761718,16992.48371956428
88194ad13bfffff,0.0,0.0,1.0,1.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,48134.76702570293,4786585.77435065,0.0,58.0,8.0,0.0,2.0,0.0,7.0,0.0,0,nothing,0.0,51.45183138149071,-0.1328172930839521,16992.65212968023
88194ad13dfffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,71884.55732856314,6123576.538495671,1.0,35.0,11.0,6413.99416909621,1.0,31.0,6.0,0.0,1,Public use,0.0,51.46167320061884,-0.1492592583348731,16993.105719502793
88194ad141fffff,6.0,1.0,28.0,2.0,0.0,1.0,1.0,126.0,0.0,1.0,1.0,497725.1338290452,7635152.621839136,0.0,62.0,26.0,0.0,5.0,20.0,14.0,1.0,0,nothing,0.0,51.49211661271494,-0.1218076740574633,16989.7744851233
88194ad143fffff,5.0,0.0,31.0,9.0,0.0,1.0,6.0,174.0,0.0,7.0,0.0,305089.9828660121,8773198.93882674,0.0,99.0,19.0,96.20991253644316,20.0,55.0,17.0,5.0,0,nothing,1.0,51.48436030721975,-0.1175503889724767,16989.943535679486
88194ad145fffff,17.0,1.0,57.0,7.0,0.0,1.0,2.0,157.0,0.0,3.0,0.0,44991.94247429235,4611081.928011874,0.0,52.0,18.0,1154.5189504373177,9.0,32.0,28.0,0.0,0,nothing,0.0,51.49420307385239,-0.1339969238240947,16990.39574286245
88194ad147fffff,4.0,1.0,15.0,4.0,0.0,1.0,2.0,131.0,0.0,3.0,1.0,129638.89889517066,10670450.343407018,0.0,75.0,33.0,2309.0379008746354,6.0,63.0,11.0,1.0,0,nothing,3.0,51.486446909118,-0.1297373836137053,16990.564979989344
88194ad149fffff,11.0,1.0,68.0,7.0,0.0,0.0,2.0,294.0,0.0,1.0,0.0,828879.9875308204,5970833.934102666,0.0,122.0,28.0,0.0,6.0,33.0,33.0,3.0,0,nothing,3.0,51.49778510978601,-0.1138769318540513,16988.98405996744
88194ad14bfffff,8.0,2.0,36.0,3.0,0.0,1.0,1.0,129.0,1.0,3.0,0.0,302773.3267091088,5917987.381094577,2.0,101.0,18.0,0.0,7.0,26.0,22.0,1.0,1,Taxi,1.0,51.49002906827038,-0.109620590871364,16989.15316373703
88194ad14dfffff,10.0,0.0,18.0,3.0,0.0,4.0,0.0,168.0,0.0,4.0,1.0,1682092.4249727195,7556338.2223066995,0.0,82.0,29.0,0.0,2.0,9.0,29.0,0.0,0,nothing,3.0,51.499872513581074,-0.1260662704928739,16989.605194834407
88194ad151fffff,0.0,2.0,8.0,4.0,0.0,0.0,1.0,58.0,1.0,2.0,0.0,158748.70213751626,4452831.22508658,0.0,62.0,16.0,22448.979591836734,6.0,20.0,11.0,0.0,0,nothing,0.0,51.474515772753065,-0.1011118403692533,16989.490652143697
