h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,highway,voltage,сharger_number,has_charging_station,distance_to_center
8811aa4e21fffff,55.583052146152966,37.378595658614806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,3.0,0.0,0.0,0,24.022456849345694
8811aa4e23fffff,55.587920956922396,37.389903804344705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,23.156249687916862
8811aa4e25fffff,55.5747392037826,37.37955309518985,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,13.0,0.0,0.0,0,24.719368096393563
8811aa4e27fffff,55.57960765581988,37.39085916950351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,23.859255927550347
8811aa4e29fffff,55.58649502883412,37.36633136245231,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,122100.86404382635,23432.645305200276,10.0,0.0,0.0,0,24.215327316263668
8811aa4e2bfffff,55.59136483842227,37.377637844420896,1.0,0.0,5.0,3.0,2.0,0.0,1.0,3.0,61.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,6.0,165772.6259058785,23432.645305200276,18.0,0.0,0.0,0,23.341615675719705
8811aa4e2dfffff,55.57818269547217,37.367291247315514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,4.0,0.0,0.0,0,24.8906810709024
8811aa4e31fffff,55.60110253596642,37.40026201710614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1076806.283755331,23432.645305200276,6.0,0.0,0.0,0,21.599369261485833
8811aa4e33fffff,55.605970422228374,37.41157970976241,0.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,75301.63673434692,23432.645305200276,18.0,110000.0,3.0,1,20.731288876211153
8811aa4e35fffff,55.592789126933916,37.40121568547463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,22.292303706692618
8811aa4e37fffff,55.59765665534061,37.41253130297349,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,58373.06866592057,23432.645305200276,25.0,0.0,0.0,0,21.43090172013942
8811aa4e39fffff,55.60454680795303,37.38799194319332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,21.800724618866386
8811aa4e3bfffff,55.60941569420177,37.399307972394425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,3.0,1,20.92462803984802
8811aa4e3dfffff,55.59623400774865,37.38894806231548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,22.469559718768622
8811aa4e41fffff,55.605124284199825,37.32856616024258,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,603534.1554188669,23432.645305200276,2.0,0.0,0.0,0,24.376082610375025
8811aa4e43fffff,55.609997447574926,37.339869712463994,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,382189.6079762061,23432.645305200276,4.0,0.0,0.0,0,23.484186270728223
8811aa4e45fffff,55.59681403071978,37.32953377280956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,24.96445226076922
8811aa4e47fffff,55.60168683483744,37.340835255860405,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,209849.27338490327,23432.645305200276,15.0,0.0,0.0,0,24.075317576280344
8811aa4e49fffff,55.60856012546782,37.31629628332632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234523.88742842645,23432.645305200276,0.0,35000.0,1.0,1,24.703299206818187
8811aa4e4bfffff,55.613434286551204,37.32759816594763,0.0,1.0,6.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,264825.10259368963,23432.645305200276,0.0,0.0,0.0,0,23.809308291082782
8811aa4e4dfffff,55.60025048254871,37.317266346041514,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,6.0,1,25.268157423182018
8811aa4e51fffff,55.623180691994044,37.35021315071835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11015.475812471821,23432.645305200276,7.0,0.0,0.0,0,22.02144770673049
8811aa4e53fffff,55.628052934659564,37.36152625481821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52710.04957881752,23432.645305200276,0.0,0.0,0.0,0,21.127607255737804
8811aa4e55fffff,55.614869971827495,37.35117700368057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,22.59249841006833
8811aa4e57fffff,55.61974185611066,37.36248803486659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,21.701053956927144
8811aa4e59fffff,55.62661791879396,37.33793748250289,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,182586.69039518278,23432.645305200276,48.0,0.0,0.0,0,22.37051652140954
8811aa4e5bfffff,55.63149116033679,37.349248917298205,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,44029.66073566335,23432.645305200276,9.0,110000.0,0.0,0,21.475278961966513
8811aa4e5dfffff,55.61830780900888,37.33890378808649,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,9.0,0.0,0.0,0,22.91535330075972
8811aa4e61fffff,55.585064856833505,37.34276520060897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,25.318180866036037
8811aa4e63fffff,55.589936303838556,37.35406628206455,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,2.0,0.0,0.0,6.0,141221.81075439684,23432.645305200276,4.0,0.0,0.0,0,24.437154693438437
8811aa4e67fffff,55.58162457983067,37.35502861543912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,9.0,0.0,0.0,0,25.09051368925395
8811aa4e69fffff,55.588503526456485,37.3305010038738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,25.572929512908946
8811aa4e6bfffff,55.5933759711418,37.34180041850052,1.0,0.0,0.0,1.0,5.0,1.0,1.0,6.0,3.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,4.0,282434.65652194,23432.645305200276,48.0,0.0,0.0,0,24.687148370880557
8811aa4e81fffff,55.637199142648846,37.44366338688172,0.0,2.0,1.0,8.0,2.0,7.0,2.0,1.0,4.0,1.0,1.0,2.0,35.0,8.0,1.0,0.0,16.0,1610019.2457738651,23432.645305200276,6.0,0.0,0.0,0,16.758154759062055
8811aa4e83fffff,55.64206516497823,37.45500020525002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,15.88508584912598
8811aa4e85fffff,55.62888480764766,37.44460949252517,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,574285.6304479453,23432.645305200276,2.0,500000.0,3.0,1,17.439566383294412
8811aa4e87fffff,55.63375047387987,37.45594422823388,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,138895.37343186434,23432.645305200276,16.0,0.0,0.0,0,16.57471626782594
8811aa4e89fffff,55.64064620080396,37.431381751920384,0.0,6.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942241.1777855494,23432.645305200276,0.0,500000.0,14.0,1,16.98353866031827
8811aa4e8dfffff,55.632332474266725,37.43233031325331,2.0,3.0,1.0,21.0,2.0,2.0,0.0,4.0,15.0,0.0,0.0,5.0,20.0,6.0,0.0,0.0,10.0,2703164.179084259,23432.645305200276,15.0,500000.0,20.0,1,17.633471371636546
8811aa4e91fffff,55.65524533470671,37.46539845823796,1.0,0.0,7.0,3.0,2.0,6.0,2.0,1.0,35.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,4.0,21847.810527423866,23432.645305200276,10.0,0.0,0.0,0,14.342044387002712
8811aa4e93fffff,55.66011041759746,37.47674485541078,1.0,4.0,2.0,33.0,13.0,10.0,5.0,11.0,11.0,1.0,1.0,17.0,59.0,8.0,1.0,0.0,16.0,498656.8206852573,23432.645305200276,22.0,0.0,0.0,0,13.465545926584534
8811aa4e95fffff,55.6469305404053,37.46634076932643,1.0,0.0,7.0,4.0,4.0,3.0,2.0,3.0,42.0,2.0,1.0,14.0,4.0,8.0,0.0,0.0,4.0,70667.60218389198,23432.645305200276,9.0,110000.0,0.0,0,15.014670046032045
8811aa4e97fffff,55.651795268080114,37.47768508007865,0.0,2.0,2.0,4.0,2.0,7.0,5.0,7.0,32.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,8.0,61044.02147731841,23432.645305200276,15.0,0.0,0.0,0,14.147411166200161
8811aa4e99fffff,55.658693789732126,37.453111039996024,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48787.691854964,23432.645305200276,2.0,220000.0,0.0,0,14.58526197652765
8811aa4e9bfffff,55.663559876121155,37.464455774663286,1.0,4.0,2.0,4.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,8.0,7.0,9.0,0.0,0.0,6.0,449031.43399578315,23432.645305200276,13.0,0.0,0.0,0,13.699256750942522
8811aa4e9dfffff,55.650379603710796,37.454055809244274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,15.220782385472116
8811aa4ea1fffff,55.61712033596792,37.45783115601757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120919.00141821976,23432.645305200276,1.0,110000.0,7.0,1,18.018238598691262
8811aa4ea3fffff,55.62198464363394,37.46916546987598,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,2.0,206164.39803196868,23432.645305200276,14.0,110000.0,6.0,1,17.175822120350286
8811aa4ea5fffff,55.60880488984554,37.45877406125777,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,32521.527456072563,23432.645305200276,15.0,110000.0,4.0,1,18.767195995536145
8811aa4ea7fffff,55.613668841239694,37.470106293220105,0.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,606254.4287345889,23432.645305200276,12.0,0.0,0.0,0,17.934388721079998
8811aa4ea9fffff,55.62057022080186,37.44555522461258,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,23432.645305200276,9.0,500000.0,20.0,1,18.142843870148056
8811aa4eabfffff,55.62543553076125,37.4568878784163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7861.703353709592,23432.645305200276,1.0,110000.0,2.0,1,17.28664690825475
8811aa4eadfffff,55.61225538245704,37.446500583364625,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,62124.258336099774,23432.645305200276,3.0,500000.0,7.0,1,18.865545812029133
8811aa4eb1fffff,55.635164211238816,37.47956441510648,0.0,3.0,1.0,5.0,4.0,0.0,2.0,3.0,10.0,1.0,0.0,9.0,5.0,5.0,1.0,0.0,2.0,27240.585048169894,23432.645305200276,12.0,0.0,0.0,0,15.587532166312148
8811aa4eb3fffff,55.64002758005787,37.49090829992515,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,44.0,3.0,1.0,5.0,2.0,3.0,0.0,2.0,4.0,59316.594507397844,23432.645305200276,5.0,0.0,0.0,0,14.746171642092776
8811aa4eb5fffff,55.62684830460597,37.48050352590556,1.0,7.0,0.0,5.0,6.0,0.0,4.0,4.0,2.0,1.0,1.0,11.0,13.0,11.0,0.0,0.0,8.0,358976.9297150224,23432.645305200276,12.0,110000.0,0.0,0,16.339065102517424
8811aa4eb7fffff,55.63171131803455,37.491845325071516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,36269.72880210348,23432.645305200276,2.0,0.0,0.0,0,15.508896495056538
8811aa4eb9fffff,55.63861549356235,37.46728270814893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,44974.502501747644,23432.645305200276,1.0,110000.0,0.0,0,15.713307044879057
8811aa4ebbfffff,55.64347986584539,37.478624933237334,5.0,9.0,1.0,7.0,17.0,0.0,0.0,8.0,134.0,1.0,2.0,10.0,17.0,14.0,2.0,0.0,14.0,233935.74776866732,23432.645305200276,34.0,110000.0,0.0,0,14.85595072218473
8811aa4ebdfffff,55.630300194523365,37.46822427492548,0.0,8.0,0.0,1.0,2.0,0.0,6.0,1.0,4.0,1.0,0.0,6.0,2.0,4.0,0.0,0.0,8.0,257395.10908720453,23432.645305200276,4.0,110000.0,0.0,0,16.4346428797841
8811aa4ec1fffff,55.639222976599,37.4077695787725,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,109652.64481239521,23432.645305200276,19.0,0.0,0.0,0,18.138648545146147
8811aa4ec3fffff,55.64409164831926,37.41909932440169,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,197478.63743923078,23432.645305200276,10.0,0.0,0.0,0,17.24920945810255
8811aa4ec5fffff,55.63091021567444,37.40872267568593,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,114086.01970256193,23432.645305200276,17.0,220000.0,7.0,1,18.75160896746663
8811aa4ec7fffff,55.63577853059241,37.42005034165189,0.0,2.0,0.0,2.0,1.0,0.0,4.0,2.0,12.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,451397.8558912886,23432.645305200276,14.0,220000.0,0.0,0,17.867013639424062
8811aa4ec9fffff,55.64266581226112,37.39548802566717,1.0,5.0,2.0,13.0,12.0,1.0,6.0,13.0,80.0,3.0,1.0,8.0,20.0,16.0,0.0,0.0,10.0,465463.7347449497,23432.645305200276,39.0,0.0,0.0,0,18.446679934210085
8811aa4ecbfffff,55.64753548516913,37.40681610537788,1.0,3.0,5.0,13.0,10.0,0.0,3.0,11.0,36.0,1.0,2.0,10.0,25.0,7.0,2.0,0.0,8.0,687202.0820316712,23432.645305200276,24.0,0.0,0.0,0,17.553323886397617
8811aa4ecdfffff,55.63435366066951,37.39644357797632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25368.17504782934,23432.645305200276,4.0,220000.0,5.0,1,19.02862828955406
8811aa4ed1fffff,55.65727289645307,37.429483504775625,0.0,13.0,0.0,9.0,2.0,1.0,6.0,2.0,25.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,8.0,1090029.6428414916,23432.645305200276,23.0,500000.0,11.0,1,15.767263480732803
8811aa4ed3fffff,55.66214063312997,37.44082282640572,1.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,20.0,1.0,1.0,8.0,4.0,2.0,0.0,0.0,4.0,190605.6542030917,23432.645305200276,11.0,500000.0,3.0,1,14.874664228420778
8811aa4ed5fffff,55.64895967498121,37.430432815835026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4679.519676662608,23432.645305200276,7.0,500000.0,8.0,1,16.360411421937645
8811aa4ed7fffff,55.65382705573543,37.44177005404311,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62837.27360190486,23432.645305200276,1.0,500000.0,8.0,1,15.472377821261798
8811aa4ed9fffff,55.660717125838005,37.41719616249493,1.0,7.0,4.0,14.0,7.0,0.0,4.0,8.0,12.0,0.0,3.0,13.0,7.0,10.0,1.0,0.0,2.0,906062.7693295839,23432.645305200276,97.0,110000.0,0.0,0,16.10304589443704
8811aa4edbfffff,55.66558586487424,37.42853381852041,0.0,5.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,4.0,0.0,13.0,1.0,2.0,0.0,0.0,2.0,444642.27447262855,23432.645305200276,19.0,500000.0,23.0,1,15.207598368073715
8811aa4eddfffff,55.65240451351624,37.418147931423434,0.0,1.0,2.0,5.0,2.0,0.0,8.0,6.0,39.0,5.0,1.0,5.0,6.0,12.0,0.0,0.0,0.0,250119.82269642482,23432.645305200276,11.0,0.0,0.0,0,16.660169426249496
8811aa4ee1fffff,55.61915153893077,37.421951249855965,0.0,2.0,4.0,7.0,5.0,0.0,0.0,5.0,38.0,1.0,1.0,27.0,21.0,3.0,0.0,0.0,6.0,1015929.9921190527,23432.645305200276,24.0,110000.0,1.0,1,19.17768378300157
8811aa4ee3fffff,55.62401849571497,37.43327850005522,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,70056.47063981135,23432.645305200276,5.0,500000.0,7.0,1,18.307358835388936
8811aa4ee5fffff,55.610837665686944,37.422901141253334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,1.0,1,19.865605256967743
8811aa4ee7fffff,55.6157042654942,37.4342263125474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,4.0,1,19.002656497338094
8811aa4ee9fffff,55.62259720274083,37.40967539634061,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92707.3746449039,23432.645305200276,4.0,0.0,0.0,0,19.389588106565316
8811aa4eebfffff,55.627465160681105,37.421000983396034,0.0,0.0,1.0,19.0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,3.0,49.0,1.0,0.0,0.0,6.0,1092917.87547069,23432.645305200276,7.0,220000.0,7.0,1,18.510706033955604
8811aa4eedfffff,55.614283938143636,37.41062774095875,0.0,5.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,2.0,409582.65790476365,23432.645305200276,25.0,110000.0,1.0,1,20.05020147013287
8811aa4f01fffff,55.54493086622208,37.37112700533478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,27.738337247963507
8811aa4f05fffff,55.53661728668785,37.37208500059556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,36149.67736833908,23432.645305200276,6.0,110000.0,1.0,1,28.481341404917718
8811aa4f07fffff,55.54148494020512,37.38337906975356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,1.0,1,27.64304711204055
8811aa4f09fffff,55.54837518629024,37.35887415780588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,27.86005308135194
8811aa4f0dfffff,55.54006221525649,37.35983459673192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,1.0,1,28.585805189746686
8811aa4f11fffff,55.562980304168924,37.39276877009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,4.0,0.0,0.0,0,25.308758845044466
8811aa4f13fffff,55.56784739851008,37.40407443474115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,52614.2983749505,23432.645305200276,8.0,0.0,0.0,0,24.46463847090223
8811aa4f17fffff,55.559532989745854,37.40502659995621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6669.901198269996,23432.645305200276,0.0,0.0,0.0,0,25.215460428419018
8811aa4f19fffff,55.56642601165686,37.38051015436877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,25.431031093299453
8811aa4f1bfffff,55.57129410478681,37.39181415801422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,23432.645305200276,6.0,0.0,0.0,0,24.57718123877024
8811aa4f21fffff,55.524856316800644,37.3852897971051,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,144403.33161046536,23432.645305200276,6.0,220000.0,0.0,0,29.172162651822497
8811aa4f23fffff,55.52972261276611,37.39658345861615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,220000.0,2.0,1,28.35021648564528
8811aa4f25fffff,55.51654163340533,37.38624459657498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895.251860701164,23432.645305200276,0.0,220000.0,0.0,0,29.95057544937253
8811aa4f27fffff,55.52140756941231,37.39753619189769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83232.22945333511,23432.645305200276,0.0,110000.0,1.0,1,29.134872462827417
8811aa4f29fffff,55.528303458956685,37.373042618603854,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21813.263912871178,23432.645305200276,1.0,0.0,0.0,0,29.23491392599758
8811aa4f2bfffff,55.53317075251592,37.38433462157187,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,138819.71399347443,23432.645305200276,5.0,220000.0,0.0,0,28.402737225227146
8811aa4f2dfffff,55.51998938337456,37.37399985958192,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,49613.99889095829,23432.645305200276,9.0,220000.0,0.0,0,29.998260714850854
8811aa4f31fffff,55.54290342535804,37.406929804904415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,220000.0,2.0,1,26.75046936038389
8811aa4f33fffff,55.547768802950806,37.418232987199396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,0.0,0,25.931163751490214
8811aa4f35fffff,55.534588270426354,37.407880845079866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.539494032293,23432.645305200276,0.0,0.0,0.0,0,27.532801358177604
8811aa4f37fffff,55.539453288936414,37.41918195746059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,1.0,1,26.720340620694934
8811aa4f3dfffff,55.538037408264664,37.395630350016894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36970.027209842636,23432.645305200276,3.0,220000.0,6.0,1,27.574465620764926
8811aa4f41fffff,55.54694725548401,37.33533144452344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7024.854719394734,23432.645305200276,0.0,0.0,0.0,0,28.871084979061997
