h3_index,bicycle_amenities,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,сharger_number,highway,public_transport,railway,subway,voltage,distance_class,car_amenities,needs_amenities,shops_amenities,work_amenity,has_charging_station,usage_type,study_amenity,latitude,longitude,distance_to_center
88194e615bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158118.54545454544,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,nothing,0.0,51.615813369961295,0.2186875244278909,16962.443257662224
88194e6181fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1772391.83956247,54136.0,0.0,5.0,4.0,0.0,0.0,0.0,33,2.0,2.0,2.0,0.0,0,nothing,0.0,51.562284124623915,0.20370289667364636,16966.26424999597
88194e6183fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,542762.7063672622,2792769.2045454546,0.0,2.0,5.0,0.0,0.0,0.0,35,0.0,2.0,3.0,0.0,0,nothing,0.0,51.55453056757331,0.20790924820462686,16966.431474997647
88194e6185fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5446563.599140289,5279884.616666666,0.0,35.0,9.0,0.0,0.0,0.0,38,1.0,0.0,3.0,0.0,0,nothing,0.0,51.56440369699137,0.1915449199020082,16966.884237124377
88194e6187fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,202815.79318750434,393486.6103896104,0.0,0.0,2.0,0.0,0.0,0.0,39,0.0,1.0,1.0,0.0,0,nothing,0.0,51.556650271960265,0.19575352699912732,16967.051646330394
88194e6189fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49492.19038123675,1320922.6666666665,0.0,0.0,5.0,0.0,0.0,0.0,27,0.0,0.0,3.0,0.0,0,nothing,0.0,51.567916769016925,0.21165328885422907,16965.476923594062
88194e618bfffff,0.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,3533773.044888996,1171653.0277777778,0.0,23.0,12.0,0.0,0.0,0.0,28,0.0,1.0,7.0,0.0,0,nothing,0.0,51.56016348046809,0.215858683465488,16965.64420136891
88194e618dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,117178.0,0.0,1.0,8.0,0.0,0.0,0.0,32,1.0,0.0,2.0,0.0,0,nothing,0.0,51.57003728126495,0.19949524617949416,16966.09678806708
88194e6191fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55202.72408801835,177021.0,0.0,6.0,0.0,0.0,0.0,384.8396501457726,31,0.0,7.0,1.0,0.0,0,nothing,0.0,51.544655703533174,0.22426557840166678,16965.97804620319
88194e6193fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,0.0,1.0,0.0,0.0,0,nothing,0.0,51.536901215912444,0.22846707983802186,16966.144613121007
88194e6195fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,555423.5330095083,1584223.1298701297,0.0,9.0,7.0,0.0,0.0,0.0,36,0.0,2.0,4.0,0.0,0,nothing,0.0,51.54677661049583,0.21211430132855252,16966.598463001177
88194e6197fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,181595.28862589417,410755.5,0.0,2.0,0.0,0.0,0.0,0.0,37,0.0,28.0,0.0,0.0,0,nothing,0.0,51.5390222537743,0.2163180566012316,16966.765213935698
88194e6199fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,230675.78054224903,3402333.25,0.0,2.0,3.0,0.0,0.0,2309.0379008746354,25,0.0,8.0,2.0,0.0,0,nothing,0.0,51.550287945373725,0.23221412127150273,16965.190948240797
88194e619bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,560875.7954545454,3.0,0.0,0.0,0.0,0.0,3078.717201166181,26,0.0,0.0,0.0,0.0,1,Public use,0.0,51.54253372627339,0.2364146657251263,16965.357568215182
88194e619dfffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,806942.5306513739,59490.67857142857,1.0,3.0,8.0,1.0,1.0,0.0,30,0.0,0.0,3.0,0.0,1,Taxi,0.0,51.55240979184596,0.22006277979603328,16965.811242262233
88194e61a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805641.765483088,1220305.625,0.0,4.0,7.0,0.0,0.0,0.0,51,0.0,9.0,3.0,0.0,0,nothing,0.0,51.56088646433138,0.17143551775791227,16968.291804320917
88194e61a3fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,579312.7153032431,1617115.0,0.0,1.0,5.0,0.0,0.0,0.0,53,0.0,24.0,0.0,0.0,0,nothing,0.0,51.553132903647686,0.17564733662889262,16968.459345088428
88194e61a5fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,940545.5912204129,6316565.416666666,0.0,9.0,6.0,0.0,0.0,0.0,57,0.0,4.0,0.0,0.0,0,nothing,0.0,51.563002951124794,0.15927323073072203,16968.91179074498
88194e61a7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,580536.511445755,2809884.833333333,0.0,17.0,7.0,0.0,0.0,0.0,59,0.0,7.0,3.0,0.0,0,nothing,0.0,51.555249523468675,0.16348730557972918,16969.079515959314
88194e61a9fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2459670.4508893127,3307164.9166666665,0.0,14.0,15.0,0.0,0.0,204.08163265306123,44,1.0,0.0,4.0,0.0,0,nothing,0.0,51.566522196974894,0.1793847536538995,16967.504162637375
88194e61abfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27648.155151932646,307630.67272727273,0.0,0.0,2.0,0.0,0.0,0.0,45,0.0,1.0,2.0,0.0,0,nothing,0.0,51.55876890441143,0.18359561668230084,16967.67175614375
88194e61adfffff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1308347.9002973093,1576443.5,0.0,3.0,3.0,0.0,0.0,1224.4897959183672,49,0.0,2.0,3.0,1.0,0,nothing,0.0,51.568639623978996,0.16722239843361314,16968.124026418147
88194e61b1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,677431.2248473053,6290089.117424243,0.0,3.0,6.0,0.0,0.0,0.0,48,0.0,0.0,2.0,0.0,0,nothing,0.0,51.543261117568726,0.19201344398151515,16968.00623181669
88194e61b3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,445134.5319724175,164254.7083333333,0.0,15.0,6.0,0.0,0.0,0.0,50,0.0,4.0,2.0,0.0,0,nothing,2.0,51.535506624055344,0.19622040936460944,16968.173113841232
88194e61b5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,711509.4166666667,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0,nothing,0.0,51.54537894231092,0.17985785560306855,16968.626648649548
88194e61b7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,809307.0964596393,2235128.083333333,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,1.0,0.0,0,nothing,0.0,51.537624580704055,0.1840670752366396,16968.79371493322
88194e61b9fffff,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,369342.7139403558,2483311.3636363638,0.0,13.0,14.0,1.0,1.0,0.0,41,0.0,3.0,5.0,0.0,0,nothing,0.0,51.54889644656601,0.19996083500703896,16967.21881849253
88194e61bbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,374357.78161582607,2397924.0,0.0,17.0,8.0,0.0,0.0,0.0,43,1.0,2.0,3.0,0.0,0,nothing,0.0,51.54114222119146,0.20416684448179945,16967.38575353982
88194e61bdfffff,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,88204.14725430048,1963410.753787879,0.0,0.0,4.0,0.0,0.0,0.0,47,0.0,3.0,2.0,0.0,0,nothing,0.0,51.55101521114839,0.18780517993940563,16967.839112560538
88194e61c1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,957479.2853535353,0.0,0.0,9.0,0.0,0.0,816.3265306122449,20,0.0,0.0,1.0,0.0,0,nothing,0.0,51.581300824403755,0.2153989674728611,16964.522099985672
88194e61c3fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,35990.750129142674,1481768.3636363635,0.0,0.0,10.0,0.0,0.0,0.0,21,0.0,0.0,1.0,0.0,0,nothing,0.0,51.57354820501705,0.2196047034319733,16964.68966716143
88194e61c5fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,183196.42251336883,2784221.6136363638,0.0,5.0,4.0,1.0,0.0,1020.4081632653061,24,2.0,1.0,2.0,0.0,0,nothing,0.0,51.583422144364164,0.2032386025646099,16965.141657683558
88194e61c7fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,601084.9090909091,0.0,8.0,11.0,0.0,0.0,0.0,26,0.0,0.0,6.0,0.0,0,nothing,2.0,51.57566965710982,0.20744659540608237,16965.30940900861
88194e61c9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,92130.58079607233,11911176.598214285,0.0,23.0,7.0,0.0,0.0,1632.6530612244899,14,0.0,0.0,3.0,0.0,0,nothing,2.0,51.586930783024684,0.22335236227076913,16963.734861034918
88194e61cbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604403.4797979798,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,2.0,0.0,0,nothing,0.0,51.57917843250219,0.22755714029776056,16963.90248073479
88194e61cdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5387465.625,0.0,9.0,10.0,0.0,0.0,0.0,18,0.0,0.0,2.0,0.0,0,nothing,0.0,51.58905304290571,0.21119193224688515,16964.354296186833
88194e61d1fffff,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,236135.74830248317,2195698.85,0.0,5.0,4.0,0.0,0.0,0.0,17,0.0,0.0,3.0,0.0,0,nothing,0.0,51.56367253019427,0.23596280115699972,16964.237010330886
88194e61d3fffff,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,423145.9505396975,1954938.1666666665,0.0,17.0,6.0,0.0,1.0,0.0,19,1.0,4.0,5.0,0.0,0,nothing,0.0,51.55591897917372,0.2401636851014747,16964.40392008541
88194e61d5fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,1980899.84207155,3298759.1666666665,0.0,7.0,6.0,1.0,1.0,0.0,22,1.0,1.0,1.0,0.0,0,nothing,0.0,51.565795185128124,0.22380914068069477,16964.856997643124
88194e61d7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246320.0164804321,2819876.5,0.0,13.0,9.0,1.0,0.0,1539.3586005830905,23,0.0,0.0,3.0,0.0,0,nothing,0.0,51.558041765119505,0.2280122797752441,16965.024091359854
88194e61d9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195.0,0.0,0.0,2.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0,nothing,0.0,51.56930208694828,0.24391434383194951,16963.449999212105
88194e61dbfffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1167496.2569692018,34211.5,0.0,6.0,8.0,1.0,0.0,0.0,13,1.0,1.0,2.0,0.0,0,nothing,0.0,51.56154880481113,0.24811426978222884,16963.616961773874
88194e61ddfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877170.9191919192,0.0,0.0,4.0,0.0,0.0,0.0,16,0.0,0.0,1.0,0.0,0,nothing,0.0,51.57142568143124,0.23176061974107776,16964.069863857076
88194e61e1fffff,0.0,0.0,1.0,37.0,3.0,0.0,0.0,2.0,152.0,0.0,11.0,0.0,8416317.599399326,8070133.594305556,0.0,25.0,15.0,0.0,0.0,306.1224489795918,35,6.0,0.0,5.0,0.0,0,nothing,1.0,51.57990934443291,0.18312380621456062,16966.54870786485
88194e61e3fffff,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,28.0,1.0,3.0,0.0,1824171.8451460425,3487450.566666667,0.0,41.0,19.0,1.0,0.0,408.16326530612247,37,1.0,0.0,6.0,0.0,0,nothing,0.0,51.5721567212765,0.187335013159358,16966.716590945492
88194e61e5fffff,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,33.0,0.0,3.0,0.0,3446253.2792570647,6761837.071111111,0.0,13.0,15.0,0.0,0.0,0.0,41,0.0,8.0,4.0,0.0,0,nothing,0.0,51.58202757847165,0.17095912605666627,16967.1682646404
88194e61e7fffff,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,6224843.606899888,7313256.36625,0.0,14.0,13.0,0.0,0.0,714.2857142857143,42,1.0,0.0,5.0,1.0,0,nothing,0.0,51.57427508845593,0.1751725902976459,16967.33633211253
88194e61e9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,61456.980096511135,1552053.011904762,0.0,3.0,8.0,0.0,0.0,0.0,29,1.0,48.0,3.0,0.0,0,nothing,0.0,51.585542391787506,0.19107604607591944,16965.76115371179
88194e61ebfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,401100.8359165548,832466.8125,0.0,2.0,6.0,0.0,0.0,918.3673469387755,31,0.0,8.0,3.0,0.0,0,nothing,0.0,51.57779003711371,0.1952862961658245,16965.929089281988
88194e61edfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210098.02427155466,7955801.501388889,0.0,8.0,8.0,0.0,0.0,0.0,34,1.0,0.0,1.0,0.0,0,nothing,0.0,51.58766156607783,0.17891129851069137,16966.38058795363
88194e6801fffff,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,56.0,0.0,1.0,0.0,1566578.8105349045,11966464.292334655,3.0,28.0,14.0,1.0,2.0,1603.4985422740524,143,6.0,7.0,6.0,0.0,1,Taxi,0.0,51.591860334101526,0.03329216404239048,16974.938420184328
88194e6803fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16876248.013888884,3.0,1.0,1.0,0.0,0.0,2405.247813411079,146,1.0,2.0,2.0,0.0,1,Public use,0.0,51.5841086661438,0.037530126537463335,16975.108232792118
88194e6805fffff,0.0,0.0,0.0,29.0,9.0,0.0,0.0,1.0,85.0,1.0,12.0,0.0,1407180.9914646256,12860479.673194446,0.0,35.0,10.0,0.0,0.0,0.0,155,4.0,3.0,11.0,0.0,0,nothing,0.0,51.59396483891572,0.021103580843356253,16975.557534035954
88194e6807fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,292073.988781806,1496456.0,0.0,16.0,11.0,0.0,0.0,0.0,158,5.0,4.0,8.0,0.0,0,nothing,0.0,51.58621330926143,0.0253438039689713,16975.72753219431
88194e6809fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21532.47049799277,8531340.184457673,2.0,9.0,9.0,0.0,0.0,1603.4985422740524,127,2.0,0.0,1.0,0.0,1,Public use,0.0,51.597506150185225,0.041241554343229625,16974.149378521033
88194e680bfffff,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,911804.1134894993,10482595.898611112,4.0,17.0,8.0,0.0,0.0,6413.99416909621,131,1.0,7.0,3.0,0.0,1,Public use,0.0,51.5897547491646,0.04547856439639797,16974.31924319216
88194e680dfffff,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,68851.33224459144,6046931.475621693,0.0,5.0,5.0,0.0,0.0,0.0,139,0.0,12.0,4.0,0.0,0,nothing,0.0,51.59961159693054,0.029052893035236615,16974.768370013804
88194e6811fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,381095.840088716,7719327.975833333,0.0,18.0,9.0,0.0,0.0,0.0,137,0.0,2.0,3.0,0.0,0,nothing,0.0,51.57425073313425,0.05394866157096514,16974.65825990952
88194e6813fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29546.224704382905,365754.35000000003,0.0,5.0,6.0,0.0,0.0,0.0,140,0.0,5.0,6.0,0.0,0,nothing,0.0,51.56649811889199,0.058181749810367105,16974.827411811555
88194e6815fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1327715.6181571125,21349496.583333332,4.0,7.0,7.0,1.0,2.0,2405.247813411079,149,1.0,0.0,4.0,0.0,1,Public use,0.0,51.57635659344116,0.04176678107987975,16975.27780776496
88194e6817fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11955050.841666667,4.0,0.0,0.0,0.0,0.0,3206.997084548105,152,0.0,6.0,0.0,0.0,1,Public use,0.0,51.56860411637741,0.0460021282287081,16975.447145030703
88194e6819fffff,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,253647.3506383065,3091896.9583333335,1.0,34.0,16.0,1.0,7.0,0.0,122,2.0,33.0,6.0,0.0,1,Taxi,0.0,51.57989614148408,0.06189622369895396,16973.869444972835
88194e681bfffff,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,31.0,0.0,1.0,0.0,220423.30204820365,4411771.450416666,0.0,22.0,9.0,0.0,3.0,0.0,125,0.0,61.0,7.0,0.0,0,nothing,0.0,51.572143794198524,0.06612835941882998,16974.03864922395
88194e681dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169037.00280328208,4246920.583333332,0.0,5.0,3.0,0.0,0.0,0.0,134,0.0,17.0,3.0,0.0,0,nothing,0.0,51.58200294335303,0.04971426661926899,16974.4888703457
88194e6821fffff,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,36.0,0.0,3.0,0.0,1051169.0250713907,6041103.997039474,0.0,8.0,14.0,1.0,0.0,0.0,184,0.0,16.0,6.0,0.0,0,nothing,0.0,51.59041935409759,0.0009646134384744617,16976.965941394465
88194e6823fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,389090.34850663325,9027900.095238095,0.0,43.0,18.0,0.0,0.0,0.0,188,0.0,6.0,4.0,0.0,0,nothing,0.0,51.58266769664067,0.005208048901099738,16977.136073172536
88194e6825fffff,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1819562.5183822645,3979632.5833333335,0.0,29.0,10.0,0.0,0.0,0.0,198,5.0,27.0,5.0,0.0,0,nothing,0.0,51.59252075462643,-0.011228253487827244,16977.58505095646
88194e6827fffff,0.0,0.0,1.0,12.0,2.0,0.0,0.0,1.0,109.0,0.0,1.0,0.0,277875.12031206075,2687436.4523809524,0.0,23.0,15.0,0.0,0.0,0.0,202,1.0,15.0,8.0,0.0,0,nothing,0.0,51.58476923648421,-0.006982557004195795,16977.755368529066
88194e6829fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18481715.580606725,0.0,6.0,9.0,0.0,0.0,0.0,168,2.0,5.0,2.0,0.0,0,nothing,0.0,51.59606826301216,0.008912815316249923,16976.176584629167
88194e682bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57816.1287487459,4958417.539678363,0.0,2.0,2.0,0.0,0.0,0.0,171,2.0,1.0,4.0,0.0,0,nothing,0.0,51.58831687211099,0.013155299430181401,16976.346768434407
88194e682dfffff,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,223317.27284404155,3915127.7426767675,0.0,14.0,14.0,0.0,0.0,0.0,181,0.0,5.0,6.0,0.0,0,nothing,0.0,51.598170605795836,-0.0032801320210610603,16976.795571845996
88194e6831fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,52976.3505818689,11192182.379846938,0.0,47.0,11.0,0.0,0.0,0.0,178,2.0,0.0,8.0,0.0,0,nothing,0.0,51.572812874430625,0.021636340271020644,16976.686422796683
88194e6833fffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,101626.69690704023,5602451.402281746,0.0,6.0,6.0,0.0,0.0,0.0,182,0.0,0.0,5.0,0.0,0,nothing,0.0,51.56506026841937,0.025874898116774393,16976.855893209136
88194e6835fffff,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1689364.1994430707,3433675.6750850338,0.0,16.0,8.0,0.0,0.0,0.0,191,1.0,6.0,7.0,0.0,0,nothing,0.0,51.574915633809084,0.009450174926640102,16977.305967107786
88194e6837fffff,1.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,113.0,0.0,12.0,0.0,1733613.7117226934,3584642.1170776645,1.0,56.0,15.0,0.0,4.0,0.0,195,6.0,39.0,22.0,0.0,1,Taxi,0.0,51.5671631659869,0.013690992074606008,16977.47562312787
88194e6839fffff,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,217931.78972657042,11784471.465277778,1.0,17.0,15.0,1.0,2.0,0.0,162,3.0,4.0,11.0,0.0,1,Taxi,0.0,51.57846137452439,0.02958271846045155,16975.897292672522
88194e683bfffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,134019.28193967446,3985966.4970238097,0.0,0.0,0.0,0.0,0.0,0.0,165,3.0,3.0,3.0,0.0,0,nothing,0.0,51.57070903508851,0.03382032487714842,16976.066815398353
88194e683dfffff,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1343643.3843721552,4925560.576388889,0.0,36.0,11.0,1.0,3.0,0.0,175,3.0,9.0,5.0,0.0,0,nothing,0.0,51.58056507578916,0.01739647422859195,16976.51671451435
88194e6841fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29509.126660268103,9407097.125,0.0,0.0,3.0,0.0,0.0,0.0,110,2.0,8.0,2.0,0.0,0,nothing,0.0,51.61090148609394,0.04495460933267259,16973.190253244607
88194e6843fffff,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,56158.14181930093,15720804.083333334,0.0,7.0,7.0,0.0,0.0,0.0,113,1.0,2.0,3.0,0.0,0,nothing,0.0,51.603150757388526,0.049191974765684404,16973.36040724101
88194e6845fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29601.306636338144,2441145.3005952383,0.0,0.0,1.0,0.0,0.0,0.0,121,1.0,0.0,3.0,0.0,0,nothing,0.0,51.613007736319084,0.03276360850780333,16973.808936914887
88194e6847fffff,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,1753428.5089085207,4364375.093650794,0.0,9.0,13.0,1.0,2.0,0.0,124,0.0,0.0,8.0,0.0,0,nothing,0.0,51.60525714603128,0.03700323590026624,16973.979276404505
88194e6849fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195439.60360682738,1018855.8333333334,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0,nothing,0.0,51.61654461699468,0.05290701322653367,16972.40130057057
88194e684bfffff,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,65350.63366419575,5701541.666666667,0.0,0.0,5.0,0.0,0.0,0.0,100,0.0,1.0,3.0,0.0,0,nothing,0.0,51.608794155587496,0.05714342520377556,16972.57150638079
88194e684dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1379051.3333333333,0.0,0.0,2.0,0.0,0.0,0.0,107,0.0,0.0,2.0,0.0,0,nothing,0.0,51.61865180919539,0.040715935072638064,16973.01986199236
88194e6851fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,124175.59193705817,186402.5,0.0,17.0,7.0,0.0,0.0,0.0,105,0.0,19.0,6.0,0.0,0,nothing,0.0,51.59329201735811,0.0656123252843968,16972.911206296336
88194e6853fffff,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,49902.7,0.0,18.0,5.0,0.0,0.0,0.0,108,0.0,18.0,4.0,0.0,0,nothing,0.0,51.58554034130286,0.06984481450659033,16973.080700257382
88194e6855fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,153411.98541272053,2218775.333333333,0.0,29.0,3.0,0.0,0.0,0.0,116,0.0,7.0,1.0,1.0,0,nothing,0.0,51.59539962346269,0.05342803193144158,16973.530323909294
88194e6857fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,542997.9064207459,444402.8333333333,0.0,16.0,3.0,0.0,0.0,0.0,119,0.0,35.0,4.0,0.0,0,nothing,2.0,51.58764808470001,0.057662781389457754,16973.700003177273
88194e6859fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1855249.007936508,0.0,4.0,8.0,0.0,0.0,0.0,93,0.0,3.0,3.0,0.0,0,nothing,0.0,51.59893474120358,0.07356289819782698,16972.12247973948
88194e685bfffff,0.0,0.0,0.0,33.0,5.0,0.0,0.0,1.0,95.0,1.0,8.0,0.0,1018701.6138644096,1781140.5680555555,0.0,51.0,13.0,0.0,0.0,0.0,96,0.0,73.0,11.0,0.0,0,nothing,0.0,51.59118333246678,0.07779443388755787,16972.292025799816
